locus_tag	ftype	length_bp	gene	EC_number	COG	product
ANGDCKKE_00757	CDS	1545				hypothetical protein
ANGDCKKE_00758	CDS	2406				hypothetical protein
ANGDCKKE_00759	CDS	819		3.2.1.-		Protein-ADP-ribose hydrolase
ANGDCKKE_00760	CDS	567				hypothetical protein
ANGDCKKE_00761	CDS	1635	mdtD_1			Putative multidrug resistance protein MdtD
ANGDCKKE_00762	CDS	705	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
ANGDCKKE_00763	CDS	540	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
ANGDCKKE_00764	CDS	1224				hypothetical protein
ANGDCKKE_00765	CDS	2361	dmsA_6	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
ANGDCKKE_00766	CDS	567	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
ANGDCKKE_00767	CDS	1203				hypothetical protein
ANGDCKKE_00768	CDS	678			COG0664	putative ABC transporter ATP-binding protein
ANGDCKKE_00769	CDS	1152				hypothetical protein
ANGDCKKE_00770	CDS	420				hypothetical protein
ANGDCKKE_00771	CDS	660				hypothetical protein
ANGDCKKE_00772	CDS	657				hypothetical protein
ANGDCKKE_00773	CDS	1677				hypothetical protein
ANGDCKKE_00774	CDS	2445	ynfF_2	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
ANGDCKKE_00775	CDS	624	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
ANGDCKKE_00776	CDS	627	dmsB_5		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
ANGDCKKE_00777	CDS	663	dmsD_2		COG3381	Tat proofreading chaperone DmsD
ANGDCKKE_00778	CDS	993				hypothetical protein
ANGDCKKE_00779	CDS	516				hypothetical protein
ANGDCKKE_00780	CDS	408				hypothetical protein
ANGDCKKE_00781	CDS	552	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
ANGDCKKE_00782	CDS	690				hypothetical protein
ANGDCKKE_00783	CDS	2877	metH	2.1.1.13	COG0646	Methionine synthase
ANGDCKKE_00784	CDS	318				hypothetical protein
ANGDCKKE_00785	CDS	849	apbC		COG0489	Iron-sulfur cluster carrier protein
ANGDCKKE_00786	tRNA	76				tRNA-Ala(ggc)
ANGDCKKE_00787	CDS	1398	prsA	5.2.1.8		Foldase protein PrsA
ANGDCKKE_00788	CDS	1437	dadD	3.5.4.31		5'-deoxyadenosine deaminase
ANGDCKKE_00789	CDS	957				hypothetical protein
ANGDCKKE_00790	CDS	2079	fusA_2		COG0480	Elongation factor G
ANGDCKKE_00791	CDS	2019				hypothetical protein
ANGDCKKE_00792	CDS	894				hypothetical protein
ANGDCKKE_00793	CDS	1584				hypothetical protein
ANGDCKKE_00794	CDS	501	albA	1.3.3.13		Albonoursin synthase
ANGDCKKE_00795	CDS	1356	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
ANGDCKKE_00796	CDS	396				hypothetical protein
ANGDCKKE_00797	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
ANGDCKKE_00798	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
ANGDCKKE_00799	CDS	1080				hypothetical protein
ANGDCKKE_00800	CDS	747				hypothetical protein
ANGDCKKE_00801	CDS	312				hypothetical protein
ANGDCKKE_00802	CDS	807	speE	2.5.1.16		Polyamine aminopropyltransferase
ANGDCKKE_00803	CDS	438				hypothetical protein
ANGDCKKE_00804	CDS	303	malT_1		COG2909	HTH-type transcriptional regulator MalT
ANGDCKKE_00805	CDS	249				hypothetical protein
ANGDCKKE_00806	CDS	159				hypothetical protein
ANGDCKKE_00807	CDS	1566				hypothetical protein
ANGDCKKE_00808	CDS	942	hdfR_1			HTH-type transcriptional regulator HdfR
ANGDCKKE_00809	CDS	2961	napA_4	1.9.6.1		Periplasmic nitrate reductase
ANGDCKKE_00810	CDS	615				hypothetical protein
ANGDCKKE_00811	CDS	936				hypothetical protein
ANGDCKKE_00812	CDS	732				hypothetical protein
ANGDCKKE_00813	CDS	1074	priA	3.6.4.-	COG1198	Primosomal protein N'
ANGDCKKE_00814	CDS	165	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
ANGDCKKE_00815	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
ANGDCKKE_00816	CDS	870				hypothetical protein
ANGDCKKE_00817	CDS	582				hypothetical protein
ANGDCKKE_00818	CDS	792	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
ANGDCKKE_00819	CDS	234				hypothetical protein
ANGDCKKE_00820	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
ANGDCKKE_00821	CDS	2196				hypothetical protein
ANGDCKKE_00822	CDS	1629				hypothetical protein
ANGDCKKE_00823	CDS	1419				hypothetical protein
ANGDCKKE_00824	CDS	522	rplJ		COG0244	50S ribosomal protein L10
ANGDCKKE_00825	CDS	378	rplL			50S ribosomal protein L7/L12
ANGDCKKE_00826	CDS	2697	dmsA_7	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
ANGDCKKE_00827	CDS	582	dmsB_6		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
ANGDCKKE_00828	CDS	636	dmsD_3			Tat proofreading chaperone DmsD
ANGDCKKE_00829	CDS	1488				hypothetical protein
ANGDCKKE_00830	CDS	918				hypothetical protein
ANGDCKKE_00831	CDS	1251				hypothetical protein
ANGDCKKE_00832	CDS	339	cadA_1	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
ANGDCKKE_00833	CDS	1581	cadA_2	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
ANGDCKKE_00834	CDS	228				hypothetical protein
ANGDCKKE_00835	CDS	405				hypothetical protein
ANGDCKKE_00836	CDS	378	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
ANGDCKKE_00837	CDS	876				hypothetical protein
ANGDCKKE_00838	CDS	1605	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
ANGDCKKE_00839	CDS	1005				hypothetical protein
ANGDCKKE_00840	CDS	672	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
ANGDCKKE_00841	CDS	1014	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
ANGDCKKE_00842	CDS	1014				hypothetical protein
ANGDCKKE_00843	CDS	999	hmuU		COG0609	Hemin transport system permease protein HmuU
ANGDCKKE_00844	CDS	897	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
ANGDCKKE_00845	CDS	642	ribU		COG3601	Riboflavin transporter RibU
ANGDCKKE_00846	CDS	498				hypothetical protein
ANGDCKKE_00847	CDS	1164				hypothetical protein
ANGDCKKE_00848	CDS	1194	ftsK		COG1674	DNA translocase FtsK
ANGDCKKE_00849	CDS	357				hypothetical protein
ANGDCKKE_00850	CDS	2688				hypothetical protein
ANGDCKKE_00851	CDS	1452				hypothetical protein
ANGDCKKE_00852	CDS	786	sfsA			Sugar fermentation stimulation protein A
ANGDCKKE_00853	CDS	945	pyrG_1	6.3.4.2		CTP synthase
ANGDCKKE_00854	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
ANGDCKKE_00855	CDS	1818	adeC	3.5.4.2		Adenine deaminase
ANGDCKKE_00856	CDS	1146				hypothetical protein
ANGDCKKE_00857	CDS	912	hdfR_2			HTH-type transcriptional regulator HdfR
ANGDCKKE_00858	CDS	750				hypothetical protein
ANGDCKKE_00859	CDS	2001	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
ANGDCKKE_00860	CDS	597	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
ANGDCKKE_00861	CDS	1545				hypothetical protein
ANGDCKKE_00862	CDS	1149	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
ANGDCKKE_00863	CDS	1014				hypothetical protein
ANGDCKKE_00864	CDS	1281				hypothetical protein
ANGDCKKE_00865	CDS	273				hypothetical protein
ANGDCKKE_00866	CDS	975	dtd3_1	3.1.1.96		D-aminoacyl-tRNA deacylase
ANGDCKKE_00867	CDS	132				hypothetical protein
ANGDCKKE_00868	CDS	150				hypothetical protein
ANGDCKKE_00869	CDS	1584	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
ANGDCKKE_00870	CDS	786				hypothetical protein
ANGDCKKE_00871	CDS	1308	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
ANGDCKKE_00872	CDS	432				hypothetical protein
ANGDCKKE_00873	CDS	408				hypothetical protein
ANGDCKKE_00874	CDS	357	rplT		COG0292	50S ribosomal protein L20
ANGDCKKE_00875	CDS	198	rpmI			50S ribosomal protein L35
ANGDCKKE_00876	CDS	573	infC		COG0290	Translation initiation factor IF-3
ANGDCKKE_00877	CDS	1266				hypothetical protein
ANGDCKKE_00878	CDS	396				hypothetical protein
ANGDCKKE_00879	CDS	2916				hypothetical protein
ANGDCKKE_00880	CDS	186				hypothetical protein
ANGDCKKE_00881	CDS	1770				hypothetical protein
ANGDCKKE_00882	CDS	513				hypothetical protein
ANGDCKKE_00883	CDS	615				hypothetical protein
ANGDCKKE_00884	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
ANGDCKKE_00885	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
ANGDCKKE_00886	CDS	1113				hypothetical protein
ANGDCKKE_00887	CDS	3819				hypothetical protein
ANGDCKKE_00888	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
ANGDCKKE_00889	CDS	1029				hypothetical protein
ANGDCKKE_00890	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
ANGDCKKE_00891	CDS	564	frr		COG0233	Ribosome-recycling factor
ANGDCKKE_00892	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
ANGDCKKE_00893	CDS	231				hypothetical protein
ANGDCKKE_00894	CDS	225				hypothetical protein
ANGDCKKE_00895	CDS	813				hypothetical protein
ANGDCKKE_00896	CDS	123				hypothetical protein
ANGDCKKE_00897	CDS	651				hypothetical protein
ANGDCKKE_00898	CDS	321				hypothetical protein
ANGDCKKE_00899	CDS	276				hypothetical protein
ANGDCKKE_00900	CDS	1374	pqqE	1.21.98.4		PqqA peptide cyclase
ANGDCKKE_00901	CDS	1581				hypothetical protein
ANGDCKKE_00902	CDS	336	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
ANGDCKKE_00903	CDS	594				hypothetical protein
ANGDCKKE_00904	CDS	1518				hypothetical protein
ANGDCKKE_00905	CDS	303		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
ANGDCKKE_00906	CDS	963	arcC1_3	2.7.2.2		Carbamate kinase 1
ANGDCKKE_00907	CDS	1200				hypothetical protein
ANGDCKKE_00908	CDS	1449	yhdG		COG0531	putative amino acid permease YhdG
ANGDCKKE_00909	CDS	582				hypothetical protein
ANGDCKKE_00910	CDS	471				hypothetical protein
ANGDCKKE_00911	CDS	888	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
ANGDCKKE_00912	CDS	1320	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
ANGDCKKE_00913	CDS	420				hypothetical protein
ANGDCKKE_00914	CDS	720				hypothetical protein
ANGDCKKE_00915	CDS	834				hypothetical protein
ANGDCKKE_00916	CDS	726		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
ANGDCKKE_00917	CDS	1041				hypothetical protein
ANGDCKKE_00918	CDS	720	walR_6		COG0745	Transcriptional regulatory protein WalR
ANGDCKKE_00919	CDS	2196	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
ANGDCKKE_00920	CDS	990	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
ANGDCKKE_00921	CDS	2613	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
ANGDCKKE_00922	CDS	462	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
ANGDCKKE_00923	CDS	1287	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
ANGDCKKE_00924	CDS	759	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ANGDCKKE_00925	CDS	963	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
ANGDCKKE_00926	CDS	966		1.6.5.11	COG2070	NADH:quinone reductase
ANGDCKKE_00927	CDS	1155	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
ANGDCKKE_00928	CDS	1158				hypothetical protein
ANGDCKKE_00929	CDS	492				hypothetical protein
ANGDCKKE_00930	CDS	1008	feuB		COG0609	Iron-uptake system permease protein FeuB
ANGDCKKE_00931	CDS	984	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
ANGDCKKE_00932	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
ANGDCKKE_00933	CDS	945	pyrB	2.1.3.2		Aspartate carbamoyltransferase
ANGDCKKE_00934	CDS	597	pyrR			Bifunctional protein PyrR
ANGDCKKE_00935	CDS	537	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
ANGDCKKE_00936	CDS	717				hypothetical protein
ANGDCKKE_00937	CDS	1674	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ANGDCKKE_00938	CDS	555				hypothetical protein
ANGDCKKE_00939	CDS	534				hypothetical protein
ANGDCKKE_00940	CDS	642				hypothetical protein
ANGDCKKE_00941	CDS	2238				hypothetical protein
ANGDCKKE_00942	CDS	1227	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
ANGDCKKE_00943	CDS	699	groL_1		COG0459	60 kDa chaperonin
ANGDCKKE_00944	CDS	579				hypothetical protein
ANGDCKKE_00945	CDS	1278	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ANGDCKKE_00946	CDS	681				hypothetical protein
ANGDCKKE_00947	CDS	264	rlmH_1	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
ANGDCKKE_00948	CDS	282	nfuA_1			Fe/S biogenesis protein NfuA
ANGDCKKE_00949	CDS	831	lgt_1	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
ANGDCKKE_00950	CDS	963	etfA		COG2025	Electron transfer flavoprotein subunit alpha
ANGDCKKE_00951	CDS	2106		1.18.-.-	COG0247	EtfAB:quinone oxidoreductase
ANGDCKKE_00952	CDS	1014				hypothetical protein
ANGDCKKE_00953	CDS	813	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
ANGDCKKE_00954	CDS	1143	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
ANGDCKKE_00955	CDS	1635	fadK_1	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
ANGDCKKE_00956	CDS	1626	fadK_2	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
ANGDCKKE_00957	CDS	879	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
ANGDCKKE_00958	CDS	633		1.6.5.2		NAD(P)H dehydrogenase (quinone)
ANGDCKKE_00959	CDS	5061	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
ANGDCKKE_00960	CDS	306				hypothetical protein
ANGDCKKE_00961	CDS	99				hypothetical protein
ANGDCKKE_00962	CDS	1206				hypothetical protein
ANGDCKKE_00963	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
ANGDCKKE_00964	CDS	1368				hypothetical protein
ANGDCKKE_00965	tRNA	77				tRNA-Arg(acg)
ANGDCKKE_00966	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
ANGDCKKE_00967	tRNA	88				tRNA-Ser(tga)
ANGDCKKE_00968	CDS	489	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
ANGDCKKE_00969	CDS	1281				hypothetical protein
ANGDCKKE_00970	CDS	1065	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
ANGDCKKE_00971	CDS	363				hypothetical protein
ANGDCKKE_00972	tRNA	91				tRNA-Ser(gct)
ANGDCKKE_00973	CDS	1428				hypothetical protein
ANGDCKKE_00974	CDS	1578	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ANGDCKKE_00975	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
ANGDCKKE_00976	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
ANGDCKKE_00977	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
ANGDCKKE_00978	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
ANGDCKKE_00979	CDS	1326				hypothetical protein
ANGDCKKE_00980	CDS	711	regX3_2		COG0745	Sensory transduction protein regX3
ANGDCKKE_00981	CDS	1560	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
ANGDCKKE_00982	CDS	882	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
ANGDCKKE_00983	CDS	213				hypothetical protein
ANGDCKKE_00984	CDS	729	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
ANGDCKKE_00985	CDS	477				hypothetical protein
ANGDCKKE_00986	CDS	183				hypothetical protein
ANGDCKKE_00987	CDS	294				hypothetical protein
ANGDCKKE_00988	CDS	867				hypothetical protein
ANGDCKKE_00989	CDS	1536	trkH_1		COG0168	Trk system potassium uptake protein TrkH
ANGDCKKE_00990	CDS	426				hypothetical protein
ANGDCKKE_00991	CDS	1320	napA_5	1.9.6.1		Periplasmic nitrate reductase
ANGDCKKE_00992	CDS	633	phsB_2		COG0437	Thiosulfate reductase electron transfer subunit PhsB
ANGDCKKE_00993	CDS	873				hypothetical protein
ANGDCKKE_00994	CDS	1500				hypothetical protein
ANGDCKKE_00995	CDS	1725				hypothetical protein
ANGDCKKE_00996	CDS	678				hypothetical protein
ANGDCKKE_00997	CDS	1263				hypothetical protein
ANGDCKKE_00998	CDS	1872	oadA_1	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
ANGDCKKE_00999	CDS	1353	accC	6.3.4.14	COG0439	Biotin carboxylase
ANGDCKKE_01000	CDS	351				hypothetical protein
ANGDCKKE_01001	CDS	588	nusB			Transcription antitermination protein NusB
ANGDCKKE_01002	CDS	294				hypothetical protein
ANGDCKKE_01003	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
ANGDCKKE_01004	CDS	666				hypothetical protein
ANGDCKKE_01005	CDS	2166	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
ANGDCKKE_01006	tRNA	75				tRNA-Asn(gtt)
ANGDCKKE_01007	tRNA	86				tRNA-Leu(tag)
ANGDCKKE_01008	CDS	1272	sstT		COG3633	Serine/threonine transporter SstT
ANGDCKKE_01009	CDS	780				hypothetical protein
ANGDCKKE_01010	CDS	1059	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
ANGDCKKE_01011	CDS	1110				hypothetical protein
ANGDCKKE_01012	CDS	2706	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
ANGDCKKE_01013	CDS	1236				hypothetical protein
ANGDCKKE_01014	CDS	165				hypothetical protein
ANGDCKKE_01015	CDS	1539	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
ANGDCKKE_01016	CDS	1185				hypothetical protein
ANGDCKKE_01017	CDS	255	dltC		COG0236	D-alanyl carrier protein
ANGDCKKE_01018	CDS	1527				hypothetical protein
ANGDCKKE_01019	CDS	1254				hypothetical protein
ANGDCKKE_01020	CDS	921				hypothetical protein
ANGDCKKE_01021	CDS	1605				hypothetical protein
ANGDCKKE_01022	CDS	894	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
ANGDCKKE_01023	CDS	1371	gltS			Sodium/glutamate symporter
ANGDCKKE_01024	CDS	1194	lysA_2	4.1.1.20	COG0019	Diaminopimelate decarboxylase
ANGDCKKE_01025	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
ANGDCKKE_01026	CDS	921	arnC_2	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
ANGDCKKE_01027	CDS	348				hypothetical protein
ANGDCKKE_01028	CDS	447				hypothetical protein
ANGDCKKE_01029	CDS	1260	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
ANGDCKKE_01030	CDS	1014	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
ANGDCKKE_01031	CDS	3147				hypothetical protein
ANGDCKKE_01032	CDS	1161	srmB_2	3.6.4.13		ATP-dependent RNA helicase SrmB
ANGDCKKE_01033	CDS	339				hypothetical protein
ANGDCKKE_01034	CDS	138				hypothetical protein
ANGDCKKE_01035	CDS	1722				hypothetical protein
ANGDCKKE_01036	CDS	1446				hypothetical protein
ANGDCKKE_01037	CDS	534				hypothetical protein
ANGDCKKE_01038	CDS	1161				hypothetical protein
ANGDCKKE_01039	CDS	462				hypothetical protein
ANGDCKKE_01040	CDS	906				hypothetical protein
ANGDCKKE_01041	CDS	1404	puuP		COG0531	Putrescine importer PuuP
ANGDCKKE_01042	CDS	837	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
ANGDCKKE_01043	CDS	909				hypothetical protein
ANGDCKKE_01044	CDS	1350				hypothetical protein
ANGDCKKE_01045	CDS	606	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
ANGDCKKE_01046	tRNA	76				tRNA-Phe(gaa)
ANGDCKKE_01047	CDS	687				hypothetical protein
ANGDCKKE_01048	CDS	1446				hypothetical protein
ANGDCKKE_01049	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
ANGDCKKE_01050	CDS	1197	Int-Tn			Transposase from transposon Tn916
ANGDCKKE_01051	CDS	147	arcA_4	3.5.3.6		Arginine deiminase
ANGDCKKE_01052	CDS	1599				hypothetical protein
ANGDCKKE_01053	CDS	321	rplU		COG0261	50S ribosomal protein L21
ANGDCKKE_01054	CDS	261	rpmA		COG0211	50S ribosomal protein L27
ANGDCKKE_01055	CDS	1398	obg	3.6.5.-		GTPase Obg
ANGDCKKE_01056	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
ANGDCKKE_01057	CDS	1290	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
ANGDCKKE_01058	CDS	669	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
ANGDCKKE_01059	CDS	642				hypothetical protein
ANGDCKKE_01060	CDS	456	rsfS			Ribosomal silencing factor RsfS
ANGDCKKE_01061	CDS	633				hypothetical protein
ANGDCKKE_01062	CDS	621				hypothetical protein
ANGDCKKE_01063	CDS	231	nfuA_2			Fe/S biogenesis protein NfuA
ANGDCKKE_01064	CDS	1320				hypothetical protein
ANGDCKKE_01065	CDS	432	trkA_1		COG0569	Trk system potassium uptake protein TrkA
ANGDCKKE_01066	CDS	387				hypothetical protein
ANGDCKKE_01067	CDS	2085				hypothetical protein
ANGDCKKE_01068	CDS	564				hypothetical protein
ANGDCKKE_01069	CDS	342				hypothetical protein
ANGDCKKE_01070	CDS	441	elaA		COG2153	Protein ElaA
ANGDCKKE_01071	CDS	645				hypothetical protein
ANGDCKKE_01072	CDS	537				hypothetical protein
ANGDCKKE_01073	CDS	561				hypothetical protein
ANGDCKKE_01074	CDS	1686				hypothetical protein
ANGDCKKE_01075	CDS	1626	nfdA_1	3.5.1.91		N-substituted formamide deformylase
ANGDCKKE_01076	CDS	1881				hypothetical protein
ANGDCKKE_01077	CDS	837				hypothetical protein
ANGDCKKE_01078	CDS	579	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
ANGDCKKE_01079	CDS	1416	xanQ		COG2233	Xanthine permease XanQ
ANGDCKKE_01080	CDS	963				hypothetical protein
ANGDCKKE_01081	CDS	699				hypothetical protein
ANGDCKKE_01082	CDS	405				hypothetical protein
ANGDCKKE_01083	CDS	498	dnaJ_1		COG0484	Chaperone protein DnaJ
ANGDCKKE_01084	CDS	822	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
ANGDCKKE_01085	CDS	1239	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
ANGDCKKE_01086	CDS	969			COG1702	PhoH-like protein
ANGDCKKE_01087	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
ANGDCKKE_01088	CDS	426	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
ANGDCKKE_01089	CDS	168				hypothetical protein
ANGDCKKE_01090	CDS	231				hypothetical protein
ANGDCKKE_01091	CDS	852	lgt_2	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
ANGDCKKE_01092	CDS	1092	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
ANGDCKKE_01093	CDS	675	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
ANGDCKKE_01094	CDS	1056				hypothetical protein
ANGDCKKE_01095	CDS	630				hypothetical protein
ANGDCKKE_01096	CDS	798				hypothetical protein
ANGDCKKE_01097	CDS	249				hypothetical protein
ANGDCKKE_01098	CDS	429				hypothetical protein
ANGDCKKE_01099	CDS	1212	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
ANGDCKKE_01100	CDS	2508				hypothetical protein
ANGDCKKE_01101	CDS	381				hypothetical protein
ANGDCKKE_01102	CDS	1179				hypothetical protein
ANGDCKKE_01103	CDS	927				hypothetical protein
ANGDCKKE_01104	CDS	210				hypothetical protein
ANGDCKKE_01105	CDS	1476	alsT_3		COG1115	Amino-acid carrier protein AlsT
ANGDCKKE_01106	CDS	153				hypothetical protein
ANGDCKKE_01107	CDS	495	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
ANGDCKKE_01108	CDS	774				hypothetical protein
ANGDCKKE_01109	CDS	1185	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
ANGDCKKE_01110	CDS	147				hypothetical protein
ANGDCKKE_01111	CDS	129				hypothetical protein
ANGDCKKE_01112	CDS	699				hypothetical protein
ANGDCKKE_01113	CDS	1806	nfdA_2	3.5.1.91		N-substituted formamide deformylase
ANGDCKKE_01114	CDS	912	malT_2			HTH-type transcriptional regulator MalT
ANGDCKKE_01115	CDS	969				hypothetical protein
ANGDCKKE_01116	CDS	1071	ptcA_2	2.1.3.6	COG0078	Putrescine carbamoyltransferase
ANGDCKKE_01117	CDS	1518	potE_2			Putrescine transporter PotE
ANGDCKKE_01118	CDS	1206	aguA_2	3.5.3.12	COG2957	Putative agmatine deiminase
ANGDCKKE_01119	CDS	1314				hypothetical protein
ANGDCKKE_01120	CDS	282				hypothetical protein
ANGDCKKE_01121	CDS	423	arcA_5	3.5.3.6		Arginine deiminase
ANGDCKKE_01122	CDS	237	arcA_6	3.5.3.6		Arginine deiminase
ANGDCKKE_01123	CDS	393	arcA_7	3.5.3.6	COG2235	Arginine deiminase
ANGDCKKE_01124	CDS	1236	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
ANGDCKKE_01125	CDS	486				hypothetical protein
