locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPEOJCLM_00763	CDS	1095	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HPEOJCLM_00764	CDS	1362	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HPEOJCLM_00765	CDS	1722	hisZ			ATP phosphoribosyltransferase regulatory subunit
HPEOJCLM_00766	CDS	177	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
HPEOJCLM_00767	CDS	609	etfA		COG2025	Electron transfer flavoprotein subunit alpha
HPEOJCLM_00768	CDS	2109		1.18.-.-	COG0247	EtfAB:quinone oxidoreductase
HPEOJCLM_00769	CDS	1014				hypothetical protein
HPEOJCLM_00770	CDS	813	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
HPEOJCLM_00771	CDS	1143		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
HPEOJCLM_00772	CDS	2136				hypothetical protein
HPEOJCLM_00773	CDS	663	nth_2	4.2.99.18	COG0177	Endonuclease III
HPEOJCLM_00774	CDS	1926				hypothetical protein
HPEOJCLM_00775	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
HPEOJCLM_00776	CDS	2193	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HPEOJCLM_00777	CDS	504				hypothetical protein
HPEOJCLM_00778	CDS	1275				hypothetical protein
HPEOJCLM_00779	tRNA	75				tRNA-Val(cac)
HPEOJCLM_00780	CDS	168				hypothetical protein
HPEOJCLM_00781	CDS	597				hypothetical protein
HPEOJCLM_00782	CDS	1926		4.2.1.53	COG4716	Oleate hydratase
HPEOJCLM_00783	CDS	987				hypothetical protein
HPEOJCLM_00784	CDS	873	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
HPEOJCLM_00785	CDS	225				hypothetical protein
HPEOJCLM_00786	CDS	762				hypothetical protein
HPEOJCLM_00787	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HPEOJCLM_00788	CDS	597	rpsD			30S ribosomal protein S4
HPEOJCLM_00789	CDS	399	rpsK			30S ribosomal protein S11
HPEOJCLM_00790	CDS	369	rpsM		COG0099	30S ribosomal protein S13
HPEOJCLM_00791	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
HPEOJCLM_00792	CDS	321	infA			Translation initiation factor IF-1
HPEOJCLM_00793	CDS	1272				hypothetical protein
HPEOJCLM_00794	CDS	933	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
HPEOJCLM_00795	CDS	1299				hypothetical protein
HPEOJCLM_00796	CDS	1083	argF_1	2.1.3.3		Ornithine carbamoyltransferase
HPEOJCLM_00797	CDS	1302	aguA_1	3.5.3.12	COG2957	Agmatine deiminase
HPEOJCLM_00798	CDS	585	pyrP_2			Uracil permease
HPEOJCLM_00799	CDS	1347	pyrP_3			Uracil permease
HPEOJCLM_00800	CDS	2595	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase
HPEOJCLM_00801	CDS	255				hypothetical protein
HPEOJCLM_00802	CDS	777		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
HPEOJCLM_00803	CDS	306				hypothetical protein
HPEOJCLM_00804	CDS	3720	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
HPEOJCLM_00805	CDS	2700	rexB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
HPEOJCLM_00806	CDS	318				hypothetical protein
HPEOJCLM_00807	CDS	981				hypothetical protein
HPEOJCLM_00808	CDS	327				hypothetical protein
HPEOJCLM_00809	CDS	249				hypothetical protein
HPEOJCLM_00810	CDS	1458				hypothetical protein
HPEOJCLM_00811	CDS	486				hypothetical protein
HPEOJCLM_00812	CDS	1362	dinB_1	2.7.7.7		DNA polymerase IV
HPEOJCLM_00813	CDS	693				hypothetical protein
HPEOJCLM_00814	CDS	1332	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
HPEOJCLM_00815	CDS	762				hypothetical protein
HPEOJCLM_00816	CDS	2916	uvrA_1		COG0178	UvrABC system protein A
HPEOJCLM_00817	CDS	1401				hypothetical protein
HPEOJCLM_00818	CDS	99				hypothetical protein
HPEOJCLM_00819	CDS	969	xerD_2		COG4974	Tyrosine recombinase XerD
HPEOJCLM_00820	CDS	1365	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
HPEOJCLM_00821	CDS	459				hypothetical protein
HPEOJCLM_00822	CDS	924	modA		COG0725	Molybdate-binding protein ModA
HPEOJCLM_00823	CDS	1548				hypothetical protein
HPEOJCLM_00824	CDS	1107	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HPEOJCLM_00825	CDS	771				hypothetical protein
HPEOJCLM_00826	CDS	2889	napA_4	1.9.6.1		Periplasmic nitrate reductase
HPEOJCLM_00827	CDS	612	soeB_2		COG0437	Sulfite dehydrogenase subunit B
HPEOJCLM_00828	CDS	144				hypothetical protein
HPEOJCLM_00829	CDS	2394				hypothetical protein
HPEOJCLM_00830	CDS	1062	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HPEOJCLM_00831	CDS	1206				hypothetical protein
HPEOJCLM_00832	CDS	291				hypothetical protein
HPEOJCLM_00833	CDS	447				hypothetical protein
HPEOJCLM_00834	CDS	1617	recN		COG0497	DNA repair protein RecN
HPEOJCLM_00835	CDS	471				hypothetical protein
HPEOJCLM_00836	CDS	1092				hypothetical protein
HPEOJCLM_00837	CDS	1641	ifcA_6	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_00838	CDS	1614				hypothetical protein
HPEOJCLM_00839	CDS	1683		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_00840	CDS	1443				hypothetical protein
HPEOJCLM_00841	CDS	888	gltC_1			HTH-type transcriptional regulator GltC
HPEOJCLM_00842	CDS	1038				hypothetical protein
HPEOJCLM_00843	CDS	1578				hypothetical protein
HPEOJCLM_00844	CDS	636				hypothetical protein
HPEOJCLM_00845	CDS	669	dmsB_5		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HPEOJCLM_00846	CDS	2364	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
HPEOJCLM_00847	CDS	900				hypothetical protein
HPEOJCLM_00848	CDS	687	torD_6			Chaperone protein TorD
HPEOJCLM_00849	CDS	1167				hypothetical protein
HPEOJCLM_00850	CDS	483	soeB_3		COG0437	Sulfite dehydrogenase subunit B
HPEOJCLM_00851	CDS	1200	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HPEOJCLM_00852	CDS	807	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
HPEOJCLM_00853	CDS	837				hypothetical protein
HPEOJCLM_00854	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
HPEOJCLM_00855	CDS	1074				hypothetical protein
HPEOJCLM_00856	CDS	696				hypothetical protein
HPEOJCLM_00857	CDS	2160				hypothetical protein
HPEOJCLM_00858	CDS	801				hypothetical protein
HPEOJCLM_00859	CDS	258				hypothetical protein
HPEOJCLM_00860	CDS	204				Uracil permease
HPEOJCLM_00861	CDS	840				hypothetical protein
HPEOJCLM_00862	CDS	921		3.5.5.7	COG0388	Nitrilase
HPEOJCLM_00863	CDS	681	torD_7			Chaperone protein TorD
HPEOJCLM_00864	CDS	870				hypothetical protein
HPEOJCLM_00865	CDS	588	soeB_4		COG0437	Sulfite dehydrogenase subunit B
HPEOJCLM_00866	CDS	264				hypothetical protein
HPEOJCLM_00867	CDS	789				hypothetical protein
HPEOJCLM_00868	CDS	909	ppx	3.6.1.11	COG0248	Exopolyphosphatase
HPEOJCLM_00869	CDS	687				hypothetical protein
HPEOJCLM_00870	CDS	600		3.1.3.3	COG0560	Phosphoserine phosphatase
HPEOJCLM_00871	CDS	1851				hypothetical protein
HPEOJCLM_00872	CDS	1035				hypothetical protein
HPEOJCLM_00873	CDS	354				hypothetical protein
HPEOJCLM_00874	CDS	468	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
HPEOJCLM_00875	CDS	1680	ettA		COG0488	Energy-dependent translational throttle protein EttA
HPEOJCLM_00876	CDS	555				hypothetical protein
HPEOJCLM_00877	CDS	768	pezT	2.7.1.176		Toxin PezT
HPEOJCLM_00878	CDS	132				hypothetical protein
HPEOJCLM_00879	CDS	1386				hypothetical protein
HPEOJCLM_00880	CDS	1713	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
HPEOJCLM_00881	CDS	1662	fdhA	1.17.1.9		Formate dehydrogenase subunit alpha
HPEOJCLM_00882	CDS	1236	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
HPEOJCLM_00883	CDS	951				hypothetical protein
HPEOJCLM_00884	CDS	243	uvrC			UvrABC system protein C
HPEOJCLM_00885	CDS	972				Nucleotide-binding protein
HPEOJCLM_00886	CDS	351				hypothetical protein
HPEOJCLM_00887	CDS	1356	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HPEOJCLM_00888	CDS	501	albA	1.3.3.13		Albonoursin synthase
HPEOJCLM_00889	CDS	1461				hypothetical protein
HPEOJCLM_00890	CDS	1032				hypothetical protein
HPEOJCLM_00891	CDS	900				hypothetical protein
HPEOJCLM_00892	CDS	1410				hypothetical protein
HPEOJCLM_00893	CDS	1086				hypothetical protein
HPEOJCLM_00894	CDS	381				hypothetical protein
HPEOJCLM_00895	CDS	1299				hypothetical protein
HPEOJCLM_00896	CDS	741				hypothetical protein
HPEOJCLM_00897	CDS	609				hypothetical protein
HPEOJCLM_00898	CDS	4731				hypothetical protein
HPEOJCLM_00899	CDS	2160				hypothetical protein
HPEOJCLM_00900	tRNA	76				tRNA-Ala(tgc)
HPEOJCLM_00901	tRNA	77				tRNA-Ile(gat)
HPEOJCLM_00902	CDS	513			COG1259	putative protein
HPEOJCLM_00903	CDS	114				hypothetical protein
HPEOJCLM_00904	CDS	2841	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
HPEOJCLM_00905	CDS	1863	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
HPEOJCLM_00906	CDS	4179	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
HPEOJCLM_00907	CDS	576	nadK	2.7.1.23		NAD kinase
HPEOJCLM_00908	CDS	711	rplA		COG0081	50S ribosomal protein L1
HPEOJCLM_00909	CDS	498	rplK			50S ribosomal protein L11
HPEOJCLM_00910	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
HPEOJCLM_00911	CDS	402	secE			Protein translocase subunit SecE
HPEOJCLM_00912	tRNA	77				tRNA-Trp(cca)
HPEOJCLM_00913	CDS	150	rpmG		COG0267	50S ribosomal protein L33
HPEOJCLM_00914	CDS	792	tufA		COG0050	Elongation factor Tu
HPEOJCLM_00915	CDS	444	CARKD	4.2.1.136		ATP-dependent (S)-NAD(P)H-hydrate dehydratase
HPEOJCLM_00916	CDS	2571	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
HPEOJCLM_00917	CDS	1848	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
HPEOJCLM_00918	CDS	504				hypothetical protein
HPEOJCLM_00919	CDS	198				hypothetical protein
HPEOJCLM_00920	CDS	228				hypothetical protein
HPEOJCLM_00921	CDS	489				hypothetical protein
HPEOJCLM_00922	CDS	702				hypothetical protein
HPEOJCLM_00923	CDS	810	rbbA		COG0842	Ribosome-associated ATPase
HPEOJCLM_00924	CDS	1047				hypothetical protein
HPEOJCLM_00925	CDS	768	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
HPEOJCLM_00926	CDS	912	dtd3_1	3.1.1.96		D-aminoacyl-tRNA deacylase
HPEOJCLM_00927	CDS	315				hypothetical protein
HPEOJCLM_00928	CDS	387				hypothetical protein
HPEOJCLM_00929	CDS	699				hypothetical protein
HPEOJCLM_00930	CDS	360	yccF		COG3304	Inner membrane protein YccF
HPEOJCLM_00931	CDS	381				hypothetical protein
HPEOJCLM_00932	CDS	993				hypothetical protein
HPEOJCLM_00933	CDS	195				hypothetical protein
HPEOJCLM_00934	CDS	1029	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
HPEOJCLM_00935	CDS	1824				hypothetical protein
HPEOJCLM_00936	CDS	786	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
HPEOJCLM_00937	CDS	1008		3.1.1.23	COG2267	Monoacylglycerol lipase
HPEOJCLM_00938	CDS	1047	mcrC		COG4268	Protein McrC
HPEOJCLM_00939	CDS	2181				hypothetical protein
HPEOJCLM_00940	CDS	1176	glpK_1	2.7.1.30	COG0554	Glycerol kinase
HPEOJCLM_00941	CDS	306	glpK_2	2.7.1.30	COG0554	Glycerol kinase
HPEOJCLM_00942	CDS	390	rbfA		COG0858	30S ribosome-binding factor
HPEOJCLM_00943	CDS	1008	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
HPEOJCLM_00944	CDS	1017	truB	5.4.99.25		tRNA pseudouridine synthase B
HPEOJCLM_00945	CDS	927	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
HPEOJCLM_00946	CDS	1905				hypothetical protein
HPEOJCLM_00947	CDS	1647				hypothetical protein
HPEOJCLM_00948	CDS	819	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
HPEOJCLM_00949	CDS	1215	caiB_1	2.8.3.21		L-carnitine CoA-transferase
HPEOJCLM_00950	CDS	1599	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
HPEOJCLM_00951	CDS	573				hypothetical protein
HPEOJCLM_00952	CDS	276				hypothetical protein
HPEOJCLM_00953	CDS	501				hypothetical protein
HPEOJCLM_00954	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HPEOJCLM_00955	CDS	348	rplS			50S ribosomal protein L19
HPEOJCLM_00956	CDS	936			COG0330	putative protein
HPEOJCLM_00957	CDS	1308	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
HPEOJCLM_00958	CDS	1083	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
HPEOJCLM_00959	CDS	1344				hypothetical protein
HPEOJCLM_00960	CDS	843				IS110 family transposase ISBth13
HPEOJCLM_00961	CDS	312				hypothetical protein
HPEOJCLM_00962	CDS	654	ftsK		COG1674	DNA translocase FtsK
HPEOJCLM_00963	CDS	1164				hypothetical protein
HPEOJCLM_00964	CDS	498				hypothetical protein
HPEOJCLM_00965	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
HPEOJCLM_00966	CDS	1179	cinA			Putative competence-damage inducible protein
HPEOJCLM_00967	CDS	1056	recA		COG0468	Protein RecA
HPEOJCLM_00968	CDS	708	recX			Regulatory protein RecX
HPEOJCLM_00969	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
HPEOJCLM_00970	CDS	1086	mutL			DNA mismatch repair protein MutL
HPEOJCLM_00971	CDS	333				hypothetical protein
HPEOJCLM_00972	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HPEOJCLM_00973	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HPEOJCLM_00974	CDS	558				hypothetical protein
HPEOJCLM_00975	CDS	1896				hypothetical protein
HPEOJCLM_00976	CDS	516				hypothetical protein
HPEOJCLM_00977	CDS	837				hypothetical protein
HPEOJCLM_00978	CDS	711	torD_8			Chaperone protein TorD
HPEOJCLM_00979	CDS	1953				hypothetical protein
HPEOJCLM_00980	CDS	1635	fadK_1	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
HPEOJCLM_00981	CDS	1626	fadK_2	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
HPEOJCLM_00982	CDS	879		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
HPEOJCLM_00983	CDS	594				hypothetical protein
HPEOJCLM_00984	CDS	1581				hypothetical protein
HPEOJCLM_00985	CDS	291				hypothetical protein
HPEOJCLM_00986	CDS	324	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
HPEOJCLM_00987	CDS	294				hypothetical protein
HPEOJCLM_00988	CDS	174				hypothetical protein
HPEOJCLM_00989	CDS	318				hypothetical protein
HPEOJCLM_00990	CDS	1020				hypothetical protein
HPEOJCLM_00991	CDS	1200				hypothetical protein
HPEOJCLM_00992	CDS	990				hypothetical protein
HPEOJCLM_00993	CDS	669	dmsD_2		COG3381	Tat proofreading chaperone DmsD
HPEOJCLM_00994	CDS	855	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
HPEOJCLM_00995	CDS	573	dmsB_6		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HPEOJCLM_00996	CDS	633	dmsB_7		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HPEOJCLM_00997	CDS	2427	ynfE_3	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
HPEOJCLM_00998	CDS	1677				hypothetical protein
HPEOJCLM_00999	CDS	1971	mdtD_1			Putative multidrug resistance protein MdtD
HPEOJCLM_01000	CDS	1197	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
HPEOJCLM_01001	CDS	294				hypothetical protein
HPEOJCLM_01002	CDS	1989	htpG		COG0326	Chaperone protein HtpG
HPEOJCLM_01003	CDS	624				hypothetical protein
HPEOJCLM_01004	CDS	915	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
HPEOJCLM_01005	CDS	309				hypothetical protein
HPEOJCLM_01006	CDS	912	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
HPEOJCLM_01007	CDS	942	hdfR_2			HTH-type transcriptional regulator HdfR
HPEOJCLM_01008	CDS	1431		2.1.1.72		Modification methylase Eco57IB
HPEOJCLM_01009	CDS	843				hypothetical protein
HPEOJCLM_01010	CDS	309	hxlR		COG1733	HTH-type transcriptional activator HxlR
HPEOJCLM_01011	CDS	639				hypothetical protein
HPEOJCLM_01012	CDS	1110				hypothetical protein
HPEOJCLM_01013	CDS	570				hypothetical protein
HPEOJCLM_01014	CDS	1851		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_01015	CDS	255				hypothetical protein
HPEOJCLM_01016	CDS	840	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
HPEOJCLM_01017	CDS	771	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
HPEOJCLM_01018	CDS	1545		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
HPEOJCLM_01019	CDS	1257	caiB_2	2.8.3.21		L-carnitine CoA-transferase
HPEOJCLM_01020	CDS	738				hypothetical protein
HPEOJCLM_01021	CDS	501				hypothetical protein
HPEOJCLM_01022	CDS	1011				hypothetical protein
HPEOJCLM_01023	CDS	657	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
HPEOJCLM_01024	CDS	1110				hypothetical protein
HPEOJCLM_01025	CDS	216				hypothetical protein
HPEOJCLM_01026	CDS	216				hypothetical protein
HPEOJCLM_01027	CDS	957	arcC1_2	2.7.2.2		Carbamate kinase 1
HPEOJCLM_01028	CDS	999	argF_2	2.1.3.3		Ornithine carbamoyltransferase
HPEOJCLM_01029	CDS	1224	arcA_2	3.5.3.6	COG2235	Arginine deiminase
HPEOJCLM_01030	CDS	1629	nfdA_1	3.5.1.91		N-substituted formamide deformylase
HPEOJCLM_01031	CDS	1230			COG1373	putative protein
HPEOJCLM_01032	CDS	1368	urdA_5	1.3.99.33	COG1053	Urocanate reductase
HPEOJCLM_01033	CDS	447				hypothetical protein
HPEOJCLM_01034	CDS	1260	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
HPEOJCLM_01035	CDS	1014	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
HPEOJCLM_01036	CDS	813	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
HPEOJCLM_01037	CDS	1059	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
HPEOJCLM_01038	CDS	1029				hypothetical protein
HPEOJCLM_01039	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
HPEOJCLM_01040	CDS	564	frr		COG0233	Ribosome-recycling factor
HPEOJCLM_01041	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
HPEOJCLM_01042	CDS	231				hypothetical protein
HPEOJCLM_01043	CDS	225				hypothetical protein
HPEOJCLM_01044	CDS	813				hypothetical protein
HPEOJCLM_01045	CDS	651				hypothetical protein
HPEOJCLM_01046	CDS	321				hypothetical protein
HPEOJCLM_01047	CDS	492				hypothetical protein
HPEOJCLM_01048	CDS	1374	pqqE	1.21.98.4		PqqA peptide cyclase
HPEOJCLM_01049	CDS	1581				hypothetical protein
HPEOJCLM_01050	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
HPEOJCLM_01051	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
HPEOJCLM_01052	CDS	849	fliY_1		COG0834	L-cystine-binding protein FliY
HPEOJCLM_01053	CDS	1173	napF_2			Ferredoxin-type protein NapF
HPEOJCLM_01054	CDS	1329	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
HPEOJCLM_01055	CDS	1518	alsT_4		COG1115	Amino-acid carrier protein AlsT
HPEOJCLM_01056	CDS	528	aroK_2	2.7.1.71	COG0703	Shikimate kinase 1
HPEOJCLM_01057	CDS	960				hypothetical protein
HPEOJCLM_01058	CDS	1605				hypothetical protein
HPEOJCLM_01059	CDS	675				hypothetical protein
HPEOJCLM_01060	CDS	498				hypothetical protein
HPEOJCLM_01061	CDS	708				hypothetical protein
HPEOJCLM_01062	CDS	2166	infB			Translation initiation factor IF-2
HPEOJCLM_01063	CDS	1548	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
HPEOJCLM_01064	CDS	291				hypothetical protein
HPEOJCLM_01065	CDS	252				hypothetical protein
HPEOJCLM_01066	CDS	147				hypothetical protein
HPEOJCLM_01067	CDS	177				hypothetical protein
HPEOJCLM_01068	CDS	903				hypothetical protein
HPEOJCLM_01069	CDS	1548				hypothetical protein
HPEOJCLM_01070	CDS	1758				hypothetical protein
HPEOJCLM_01071	CDS	1287	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
HPEOJCLM_01072	CDS	501	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
HPEOJCLM_01073	CDS	1110	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
HPEOJCLM_01074	CDS	1317	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
HPEOJCLM_01075	CDS	234				hypothetical protein
HPEOJCLM_01076	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
HPEOJCLM_01077	CDS	2148				hypothetical protein
HPEOJCLM_01078	CDS	1629				hypothetical protein
HPEOJCLM_01079	CDS	1419				hypothetical protein
HPEOJCLM_01080	CDS	522	rplJ		COG0244	50S ribosomal protein L10
HPEOJCLM_01081	CDS	378	rplL			50S ribosomal protein L7/L12
HPEOJCLM_01082	CDS	918				hypothetical protein
HPEOJCLM_01083	CDS	1251				hypothetical protein
HPEOJCLM_01084	CDS	1929	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
HPEOJCLM_01085	CDS	228				hypothetical protein
HPEOJCLM_01086	CDS	405				hypothetical protein
HPEOJCLM_01087	CDS	378	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
HPEOJCLM_01088	CDS	876				hypothetical protein
HPEOJCLM_01089	CDS	1605	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HPEOJCLM_01090	CDS	834	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
HPEOJCLM_01091	CDS	1101	prfB			Peptide chain release factor 2
HPEOJCLM_01092	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
HPEOJCLM_01093	CDS	639	lexA	3.4.21.88	COG1974	LexA repressor
HPEOJCLM_01094	CDS	1323	hflX		COG2262	GTPase HflX
HPEOJCLM_01095	CDS	363	dapF	5.1.1.7		Diaminopimelate epimerase
HPEOJCLM_01096	CDS	564				hypothetical protein
HPEOJCLM_01097	CDS	213				hypothetical protein
HPEOJCLM_01098	CDS	441	elaA		COG2153	Protein ElaA
HPEOJCLM_01099	CDS	645				hypothetical protein
HPEOJCLM_01100	CDS	966	arcC1_3	2.7.2.2		Carbamate kinase 1
HPEOJCLM_01101	CDS	1077	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
HPEOJCLM_01102	CDS	249				hypothetical protein
HPEOJCLM_01103	CDS	1299	dinB_2	2.7.7.7		DNA polymerase IV
HPEOJCLM_01104	CDS	828	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
HPEOJCLM_01105	CDS	1020				hypothetical protein
HPEOJCLM_01106	CDS	1230	rfbD	5.4.99.9		UDP-galactopyranose mutase
HPEOJCLM_01107	CDS	1011	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
HPEOJCLM_01108	CDS	1209				hypothetical protein
HPEOJCLM_01109	CDS	1536				hypothetical protein
HPEOJCLM_01110	CDS	1098				hypothetical protein
HPEOJCLM_01111	CDS	1599	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
HPEOJCLM_01112	CDS	516				hypothetical protein
HPEOJCLM_01113	CDS	270				hypothetical protein
HPEOJCLM_01114	tRNA	74				tRNA-Gly(tcc)
HPEOJCLM_01115	tRNA	76				tRNA-Arg(tct)
HPEOJCLM_01116	CDS	918	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
HPEOJCLM_01117	CDS	1188	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
HPEOJCLM_01118	CDS	546	rsxB_4	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HPEOJCLM_01119	CDS	672				hypothetical protein
HPEOJCLM_01120	CDS	657				hypothetical protein
HPEOJCLM_01121	CDS	1344		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
HPEOJCLM_01122	CDS	309				hypothetical protein
HPEOJCLM_01123	CDS	135				hypothetical protein
HPEOJCLM_01124	CDS	912				hypothetical protein
HPEOJCLM_01125	CDS	408	sstT		COG3633	Serine/threonine transporter SstT
HPEOJCLM_01126	CDS	1032	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
HPEOJCLM_01127	CDS	2223	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
HPEOJCLM_01128	CDS	1308	menF	5.4.4.2		Isochorismate synthase MenF
HPEOJCLM_01129	CDS	153				hypothetical protein
HPEOJCLM_01130	CDS	1635	ifcA_7	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_01131	CDS	1509				hypothetical protein
HPEOJCLM_01132	CDS	498				hypothetical protein
HPEOJCLM_01133	CDS	1635				hypothetical protein
HPEOJCLM_01134	CDS	1461				hypothetical protein
