locus_tag	ftype	length_bp	gene	EC_number	COG	product
KJKJFEJM_00769	CDS	1167	ddhA_1	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
KJKJFEJM_00770	CDS	537	dnaJ_2			Chaperone protein DnaJ
KJKJFEJM_00771	tRNA	76				tRNA-Ala(tgc)
KJKJFEJM_00772	tRNA	77				tRNA-Ile(gat)
KJKJFEJM_00773	CDS	513			COG1259	putative protein
KJKJFEJM_00774	CDS	114				hypothetical protein
KJKJFEJM_00775	CDS	2841	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
KJKJFEJM_00776	CDS	1944	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
KJKJFEJM_00777	CDS	1107	recF		COG1195	DNA replication and repair protein RecF
KJKJFEJM_00778	CDS	1101	dnaN		COG0592	Beta sliding clamp
KJKJFEJM_00779	CDS	1134				hypothetical protein
KJKJFEJM_00780	CDS	1629	dnaA			Chromosomal replication initiator protein DnaA
KJKJFEJM_00781	CDS	777	yidC			Membrane protein insertase YidC
KJKJFEJM_00782	CDS	588				hypothetical protein
KJKJFEJM_00783	CDS	675	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
KJKJFEJM_00784	CDS	996				Iron-sulfur cluster carrier protein
KJKJFEJM_00785	CDS	1059	noc_2			Nucleoid occlusion protein
KJKJFEJM_00786	CDS	924	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
KJKJFEJM_00787	CDS	1137	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
KJKJFEJM_00788	CDS	639				hypothetical protein
KJKJFEJM_00789	CDS	2970	dinG	3.1.-.-		3'-5' exonuclease DinG
KJKJFEJM_00790	CDS	951				hypothetical protein
KJKJFEJM_00791	CDS	594				hypothetical protein
KJKJFEJM_00792	CDS	534				hypothetical protein
KJKJFEJM_00793	CDS	321				hypothetical protein
KJKJFEJM_00794	CDS	321				hypothetical protein
KJKJFEJM_00795	CDS	651				hypothetical protein
KJKJFEJM_00796	CDS	123				hypothetical protein
KJKJFEJM_00797	CDS	813				hypothetical protein
KJKJFEJM_00798	CDS	225				hypothetical protein
KJKJFEJM_00799	CDS	231				hypothetical protein
KJKJFEJM_00800	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
KJKJFEJM_00801	CDS	564	frr		COG0233	Ribosome-recycling factor
KJKJFEJM_00802	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
KJKJFEJM_00803	CDS	1029				hypothetical protein
KJKJFEJM_00804	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
KJKJFEJM_00805	CDS	3819				hypothetical protein
KJKJFEJM_00806	CDS	1113				hypothetical protein
KJKJFEJM_00807	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
KJKJFEJM_00808	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
KJKJFEJM_00809	CDS	615				hypothetical protein
KJKJFEJM_00810	CDS	519				hypothetical protein
KJKJFEJM_00811	CDS	1182				hypothetical protein
KJKJFEJM_00812	CDS	753		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KJKJFEJM_00813	CDS	669				hypothetical protein
KJKJFEJM_00814	CDS	1020				hypothetical protein
KJKJFEJM_00815	CDS	675				hypothetical protein
KJKJFEJM_00816	CDS	639				hypothetical protein
KJKJFEJM_00817	CDS	669				hypothetical protein
KJKJFEJM_00818	CDS	1314				hypothetical protein
KJKJFEJM_00819	CDS	1902	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
KJKJFEJM_00820	CDS	1245	tarK_1	2.7.8.46		Teichoic acid ribitol-phosphate primase
KJKJFEJM_00821	CDS	1023	tarJ	1.1.1.405	COG1063	Ribulose-5-phosphate reductase 1
KJKJFEJM_00822	CDS	705	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
KJKJFEJM_00823	CDS	1416				hypothetical protein
KJKJFEJM_00824	CDS	963				hypothetical protein
KJKJFEJM_00825	CDS	927				hypothetical protein
KJKJFEJM_00826	CDS	291				hypothetical protein
KJKJFEJM_00827	CDS	231				hypothetical protein
KJKJFEJM_00828	CDS	1134	tarK_2	2.7.8.46		Teichoic acid ribitol-phosphate primase
KJKJFEJM_00829	CDS	750	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
KJKJFEJM_00830	CDS	810	tagG		COG1682	Teichoic acid translocation permease protein TagG
KJKJFEJM_00831	CDS	288				hypothetical protein
KJKJFEJM_00832	CDS	309				hypothetical protein
KJKJFEJM_00833	CDS	966				hypothetical protein
KJKJFEJM_00834	CDS	1146	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
KJKJFEJM_00835	CDS	2292				hypothetical protein
KJKJFEJM_00836	CDS	576				hypothetical protein
KJKJFEJM_00837	CDS	2136	ligA	6.5.1.2		DNA ligase
KJKJFEJM_00838	CDS	537				hypothetical protein
KJKJFEJM_00839	CDS	618	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
KJKJFEJM_00840	CDS	1077	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
KJKJFEJM_00841	CDS	1482	purF_2	2.4.2.14	COG0034	Amidophosphoribosyltransferase
KJKJFEJM_00842	CDS	909				hypothetical protein
KJKJFEJM_00843	CDS	117				hypothetical protein
KJKJFEJM_00844	CDS	1734		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
KJKJFEJM_00845	CDS	2859	ppk	2.7.4.1		Polyphosphate kinase
KJKJFEJM_00846	CDS	408				hypothetical protein
KJKJFEJM_00847	CDS	465				hypothetical protein
KJKJFEJM_00848	CDS	327	gdx			Guanidinium exporter
KJKJFEJM_00849	CDS	726				hypothetical protein
KJKJFEJM_00850	CDS	261				hypothetical protein
KJKJFEJM_00851	CDS	591				hypothetical protein
KJKJFEJM_00852	CDS	1428				hypothetical protein
KJKJFEJM_00853	CDS	258				hypothetical protein
KJKJFEJM_00854	CDS	1428	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
KJKJFEJM_00855	CDS	564	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
KJKJFEJM_00856	CDS	1011				hypothetical protein
KJKJFEJM_00857	CDS	684	napG_2		COG1145	Ferredoxin-type protein NapG
KJKJFEJM_00858	CDS	867				hypothetical protein
KJKJFEJM_00859	CDS	870				hypothetical protein
KJKJFEJM_00860	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
KJKJFEJM_00861	CDS	837				hypothetical protein
KJKJFEJM_00862	CDS	612				hypothetical protein
KJKJFEJM_00863	CDS	3045	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
KJKJFEJM_00864	CDS	579	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
KJKJFEJM_00865	CDS	1650				hypothetical protein
KJKJFEJM_00866	CDS	930				hypothetical protein
KJKJFEJM_00867	CDS	711				hypothetical protein
KJKJFEJM_00868	CDS	1752	cstA		COG1966	Peptide transporter CstA
KJKJFEJM_00869	CDS	603				hypothetical protein
KJKJFEJM_00870	CDS	432	uspA2		COG0589	Universal stress protein A 
KJKJFEJM_00871	CDS	1392	yhhS			putative MFS-type transporter YhhS
KJKJFEJM_00872	tRNA	74				tRNA-Gln(ttg)
KJKJFEJM_00873	tRNA	76				tRNA-Lys(ttt)
KJKJFEJM_00874	CDS	1293	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
KJKJFEJM_00875	CDS	567				hypothetical protein
KJKJFEJM_00876	CDS	1302	aguA	3.5.3.12	COG2957	Agmatine deiminase
KJKJFEJM_00877	CDS	1083	argF_1	2.1.3.3		Ornithine carbamoyltransferase
KJKJFEJM_00878	CDS	1299				hypothetical protein
KJKJFEJM_00879	CDS	933	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
KJKJFEJM_00880	CDS	1272				hypothetical protein
KJKJFEJM_00881	CDS	321	infA			Translation initiation factor IF-1
KJKJFEJM_00882	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
KJKJFEJM_00883	CDS	369	rpsM		COG0099	30S ribosomal protein S13
KJKJFEJM_00884	CDS	399	rpsK			30S ribosomal protein S11
KJKJFEJM_00885	CDS	597	rpsD			30S ribosomal protein S4
KJKJFEJM_00886	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
KJKJFEJM_00887	CDS	762				hypothetical protein
KJKJFEJM_00888	CDS	225				hypothetical protein
KJKJFEJM_00889	CDS	873	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
KJKJFEJM_00890	CDS	987				hypothetical protein
KJKJFEJM_00891	CDS	873				hypothetical protein
KJKJFEJM_00892	CDS	363	ydhW			putative protein YdhW
KJKJFEJM_00893	CDS	2160	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
KJKJFEJM_00894	CDS	744	ndhI_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KJKJFEJM_00895	CDS	2205	phsA_2	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
KJKJFEJM_00896	CDS	543	phsB_2		COG0437	Thiosulfate reductase electron transfer subunit PhsB
KJKJFEJM_00897	CDS	900				hypothetical protein
KJKJFEJM_00898	CDS	894				hypothetical protein
KJKJFEJM_00899	CDS	651				hypothetical protein
KJKJFEJM_00900	CDS	270				hypothetical protein
KJKJFEJM_00901	CDS	177				hypothetical protein
KJKJFEJM_00902	CDS	1734				hypothetical protein
KJKJFEJM_00903	CDS	6330				hypothetical protein
KJKJFEJM_00904	CDS	1638				hypothetical protein
KJKJFEJM_00905	CDS	639	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
KJKJFEJM_00906	CDS	930	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
KJKJFEJM_00907	CDS	1869				hypothetical protein
KJKJFEJM_00908	CDS	234				hypothetical protein
KJKJFEJM_00909	CDS	288	argF_2	2.1.3.3		Ornithine carbamoyltransferase
KJKJFEJM_00910	CDS	1545				hypothetical protein
KJKJFEJM_00911	CDS	1728	argS	6.1.1.19		Arginine--tRNA ligase
KJKJFEJM_00912	tRNA	75				tRNA-Met(cat)
KJKJFEJM_00913	CDS	1134				hypothetical protein
KJKJFEJM_00914	CDS	714	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
KJKJFEJM_00915	tRNA	77				tRNA-His(gtg)
KJKJFEJM_00916	tRNA	76				tRNA-Lys(ctt)
KJKJFEJM_00917	CDS	1668				hypothetical protein
KJKJFEJM_00918	CDS	2043	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
KJKJFEJM_00919	CDS	1059	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
KJKJFEJM_00920	tRNA	75				tRNA-Val(cac)
KJKJFEJM_00921	CDS	1275				hypothetical protein
KJKJFEJM_00922	CDS	504				hypothetical protein
KJKJFEJM_00923	CDS	2190	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KJKJFEJM_00924	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
KJKJFEJM_00925	CDS	1776	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
KJKJFEJM_00926	CDS	1458				hypothetical protein
KJKJFEJM_00927	CDS	1908	urdA_3	1.3.99.33	COG0431	Urocanate reductase
KJKJFEJM_00928	CDS	717				hypothetical protein
KJKJFEJM_00929	CDS	792	scpA		COG1354	Segregation and condensation protein A
KJKJFEJM_00930	CDS	906	scpB			Segregation and condensation protein B
KJKJFEJM_00931	CDS	510	proX		COG3760	Prolyl-tRNA editing protein ProX
KJKJFEJM_00932	CDS	441				hypothetical protein
KJKJFEJM_00933	CDS	402				hypothetical protein
KJKJFEJM_00934	CDS	1290	qrcD			Menaquinone reductase, integral membrane subunit
KJKJFEJM_00935	CDS	630	soeB_4		COG0437	Sulfite dehydrogenase subunit B
KJKJFEJM_00936	CDS	2454	ddhA_2	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
KJKJFEJM_00937	CDS	132				hypothetical protein
KJKJFEJM_00938	CDS	828				hypothetical protein
KJKJFEJM_00939	CDS	543				hypothetical protein
KJKJFEJM_00940	CDS	1086				hypothetical protein
KJKJFEJM_00941	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
KJKJFEJM_00942	CDS	2832	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
KJKJFEJM_00943	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
KJKJFEJM_00944	CDS	2079	kdpB_2	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
KJKJFEJM_00945	CDS	1788	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
KJKJFEJM_00946	CDS	366				hypothetical protein
KJKJFEJM_00947	CDS	789	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
KJKJFEJM_00948	CDS	1089				hypothetical protein
KJKJFEJM_00949	CDS	513	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
KJKJFEJM_00950	CDS	645	focA_2		COG2116	putative formate transporter 1
KJKJFEJM_00951	CDS	1521	ifcA_6	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KJKJFEJM_00952	CDS	1563				hypothetical protein
KJKJFEJM_00953	CDS	159				hypothetical protein
KJKJFEJM_00954	CDS	921				hypothetical protein
KJKJFEJM_00955	CDS	582	malT_2			HTH-type transcriptional regulator MalT
KJKJFEJM_00956	CDS	438				hypothetical protein
KJKJFEJM_00957	CDS	804	speE	2.5.1.16		Polyamine aminopropyltransferase
KJKJFEJM_00958	CDS	312				hypothetical protein
KJKJFEJM_00959	CDS	747				hypothetical protein
KJKJFEJM_00960	CDS	1005				hypothetical protein
KJKJFEJM_00961	CDS	669	gph_1	3.1.3.18		Phosphoglycolate phosphatase
KJKJFEJM_00962	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
KJKJFEJM_00963	CDS	396				hypothetical protein
KJKJFEJM_00964	CDS	1356	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
KJKJFEJM_00965	CDS	501	albA	1.3.3.13		Albonoursin synthase
KJKJFEJM_00966	CDS	1557				hypothetical protein
KJKJFEJM_00967	CDS	1464				hypothetical protein
KJKJFEJM_00968	tRNA	84				tRNA-Leu(caa)
KJKJFEJM_00969	CDS	510				hypothetical protein
KJKJFEJM_00970	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
KJKJFEJM_00971	CDS	780				hypothetical protein
KJKJFEJM_00972	CDS	819				hypothetical protein
KJKJFEJM_00973	CDS	573				hypothetical protein
KJKJFEJM_00974	CDS	354	ddl	6.3.2.4		D-alanine--D-alanine ligase
KJKJFEJM_00975	CDS	693	hrb		COG1773	High molecular weight rubredoxin
KJKJFEJM_00976	CDS	1077				hypothetical protein
KJKJFEJM_00977	CDS	3081				hypothetical protein
KJKJFEJM_00978	CDS	1134	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
KJKJFEJM_00979	CDS	2901				hypothetical protein
KJKJFEJM_00980	CDS	1548				hypothetical protein
KJKJFEJM_00981	CDS	3147				hypothetical protein
KJKJFEJM_00982	CDS	1014	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
KJKJFEJM_00983	CDS	1260	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
KJKJFEJM_00984	CDS	447				hypothetical protein
KJKJFEJM_00985	CDS	348				hypothetical protein
KJKJFEJM_00986	CDS	921	arnC_3	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
KJKJFEJM_00987	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
KJKJFEJM_00988	CDS	1194	lysA_2	4.1.1.20	COG0019	Diaminopimelate decarboxylase
KJKJFEJM_00989	CDS	1371	gltS			Sodium/glutamate symporter
KJKJFEJM_00990	CDS	195				hypothetical protein
KJKJFEJM_00991	CDS	1791	cdr	1.8.1.14		Coenzyme A disulfide reductase
KJKJFEJM_00992	CDS	795	zupT_1		COG0428	Zinc transporter ZupT
KJKJFEJM_00993	CDS	222				hypothetical protein
KJKJFEJM_00994	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
KJKJFEJM_00995	CDS	651				hypothetical protein
KJKJFEJM_00996	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
KJKJFEJM_00997	CDS	1602				hypothetical protein
KJKJFEJM_00998	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
KJKJFEJM_00999	CDS	321	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
KJKJFEJM_01000	CDS	354				hypothetical protein
KJKJFEJM_01001	CDS	1188	asD_1	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
KJKJFEJM_01002	CDS	504	asD_2	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
KJKJFEJM_01003	CDS	966	arcC1_1	2.7.2.2		Carbamate kinase 1
KJKJFEJM_01004	CDS	645				hypothetical protein
KJKJFEJM_01005	CDS	441	elaA		COG2153	Protein ElaA
KJKJFEJM_01006	CDS	213				hypothetical protein
KJKJFEJM_01007	CDS	564				hypothetical protein
KJKJFEJM_01008	CDS	1668				hypothetical protein
KJKJFEJM_01009	CDS	1398				hypothetical protein
KJKJFEJM_01010	CDS	1863				hypothetical protein
KJKJFEJM_01011	CDS	1347				hypothetical protein
KJKJFEJM_01012	CDS	1386				hypothetical protein
KJKJFEJM_01013	CDS	1938	urdA_4	1.3.99.33	COG0431	Urocanate reductase
KJKJFEJM_01014	CDS	1044				hypothetical protein
KJKJFEJM_01015	CDS	732	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
KJKJFEJM_01016	CDS	852	senX3	2.7.13.3		Signal-transduction histidine kinase senX3
KJKJFEJM_01017	CDS	561	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
KJKJFEJM_01018	CDS	900				hypothetical protein
KJKJFEJM_01019	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
KJKJFEJM_01020	CDS	2784	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
KJKJFEJM_01021	CDS	1317				hypothetical protein
KJKJFEJM_01022	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
KJKJFEJM_01023	CDS	870				hypothetical protein
KJKJFEJM_01024	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
KJKJFEJM_01025	CDS	1200				hypothetical protein
KJKJFEJM_01026	CDS	471				hypothetical protein
KJKJFEJM_01027	CDS	741	ecfT_3		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
KJKJFEJM_01028	CDS	426				hypothetical protein
KJKJFEJM_01029	CDS	1161	caiA_4	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
KJKJFEJM_01030	CDS	771	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
KJKJFEJM_01031	CDS	1545		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
KJKJFEJM_01032	CDS	1257	caiB_2	2.8.3.21		L-carnitine CoA-transferase
KJKJFEJM_01033	CDS	738				hypothetical protein
KJKJFEJM_01034	CDS	522	fixA_3		COG2086	Protein FixA
KJKJFEJM_01035	CDS	885	fixB_3		COG2025	Protein FixB
KJKJFEJM_01036	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
KJKJFEJM_01037	CDS	297	fixX_3		COG2440	Ferredoxin-like protein FixX
KJKJFEJM_01038	CDS	1533				hypothetical protein
KJKJFEJM_01039	CDS	483				hypothetical protein
KJKJFEJM_01040	CDS	1467				hypothetical protein
KJKJFEJM_01041	CDS	1827				hypothetical protein
KJKJFEJM_01042	CDS	1431	alsT_2		COG1115	Amino-acid carrier protein AlsT
KJKJFEJM_01043	CDS	1413	alsT_3		COG1115	Amino-acid carrier protein AlsT
KJKJFEJM_01044	CDS	639				hypothetical protein
KJKJFEJM_01045	CDS	1104				hypothetical protein
KJKJFEJM_01046	CDS	1620				hypothetical protein
KJKJFEJM_01047	CDS	1716	ifcA_7	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KJKJFEJM_01048	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
KJKJFEJM_01049	CDS	429				hypothetical protein
KJKJFEJM_01050	CDS	312				hypothetical protein
KJKJFEJM_01051	CDS	1332				hypothetical protein
KJKJFEJM_01052	CDS	579	dmsB_10		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KJKJFEJM_01053	CDS	2646	ynfE_3	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
KJKJFEJM_01054	CDS	873				hypothetical protein
KJKJFEJM_01055	CDS	558				hypothetical protein
KJKJFEJM_01056	CDS	951				hypothetical protein
KJKJFEJM_01057	CDS	636				hypothetical protein
KJKJFEJM_01058	CDS	591		2.3.1.-		Putative acetyltransferase
KJKJFEJM_01059	CDS	858	torD_5			Chaperone protein TorD
KJKJFEJM_01060	CDS	576	dmsB_11		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KJKJFEJM_01061	CDS	2694	dmsA_9	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
KJKJFEJM_01062	CDS	207				hypothetical protein
KJKJFEJM_01063	CDS	294				hypothetical protein
KJKJFEJM_01064	CDS	183				hypothetical protein
KJKJFEJM_01065	CDS	477				hypothetical protein
KJKJFEJM_01066	CDS	1275				hypothetical protein
KJKJFEJM_01067	CDS	282				hypothetical protein
KJKJFEJM_01068	CDS	1581				hypothetical protein
KJKJFEJM_01069	CDS	729				hypothetical protein
KJKJFEJM_01070	CDS	729	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
KJKJFEJM_01071	CDS	1707	dauA		COG0659	C4-dicarboxylic acid transporter DauA
KJKJFEJM_01072	CDS	801		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
KJKJFEJM_01073	CDS	984				hypothetical protein
KJKJFEJM_01074	CDS	1119				hypothetical protein
KJKJFEJM_01075	CDS	609		2.7.7.-	COG2184	Protein adenylyltransferase NmFic
KJKJFEJM_01076	CDS	459				hypothetical protein
KJKJFEJM_01077	CDS	1086				hypothetical protein
KJKJFEJM_01078	CDS	972				hypothetical protein
KJKJFEJM_01079	CDS	456				hypothetical protein
KJKJFEJM_01080	CDS	333				hypothetical protein
KJKJFEJM_01081	CDS	507				hypothetical protein
KJKJFEJM_01082	CDS	1497				hypothetical protein
KJKJFEJM_01083	CDS	756				hypothetical protein
KJKJFEJM_01084	CDS	333				hypothetical protein
KJKJFEJM_01085	CDS	810	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KJKJFEJM_01086	CDS	609	ngr		COG1592	Nigerythrin
KJKJFEJM_01087	CDS	1434	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
KJKJFEJM_01088	CDS	840				hypothetical protein
KJKJFEJM_01089	CDS	291				hypothetical protein
KJKJFEJM_01090	CDS	924	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
KJKJFEJM_01091	CDS	633				hypothetical protein
KJKJFEJM_01092	CDS	459				hypothetical protein
KJKJFEJM_01093	CDS	384	hybF		COG0375	Hydrogenase maturation factor HybF
KJKJFEJM_01094	CDS	1485				hypothetical protein
KJKJFEJM_01095	CDS	1104				hypothetical protein
KJKJFEJM_01096	CDS	3909	mdtC			Multidrug resistance protein MdtC
KJKJFEJM_01097	CDS	915				hypothetical protein
KJKJFEJM_01098	CDS	1386	jefA			Drug efflux pump JefA
KJKJFEJM_01099	CDS	1059				hypothetical protein
KJKJFEJM_01100	CDS	2145				hypothetical protein
KJKJFEJM_01101	CDS	477				hypothetical protein
KJKJFEJM_01102	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KJKJFEJM_01103	CDS	2184	helD	3.6.4.12	COG3973	DNA helicase IV
KJKJFEJM_01104	CDS	420	def_1	3.5.1.88		Peptide deformylase
KJKJFEJM_01105	CDS	993				hypothetical protein
KJKJFEJM_01106	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
KJKJFEJM_01107	CDS	1263	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
KJKJFEJM_01108	CDS	2316	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
KJKJFEJM_01109	CDS	456				hypothetical protein
KJKJFEJM_01110	CDS	519	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
KJKJFEJM_01111	CDS	318				hypothetical protein
KJKJFEJM_01112	CDS	681	hypB			Hydrogenase maturation factor HypB
KJKJFEJM_01113	CDS	549				hypothetical protein
KJKJFEJM_01114	CDS	456				hypothetical protein
KJKJFEJM_01115	CDS	1146		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
KJKJFEJM_01116	CDS	951				hypothetical protein
KJKJFEJM_01117	CDS	744				hypothetical protein
KJKJFEJM_01118	CDS	594	dmsD_4		COG3381	Tat proofreading chaperone DmsD
KJKJFEJM_01119	CDS	627	dmsB_12		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KJKJFEJM_01120	CDS	2484	ynfF_2	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
KJKJFEJM_01121	CDS	1521				hypothetical protein
KJKJFEJM_01122	CDS	564	efp		COG0231	Elongation factor P
KJKJFEJM_01123	CDS	882				DegV domain-containing protein
KJKJFEJM_01124	CDS	1497				hypothetical protein
KJKJFEJM_01125	CDS	1725				hypothetical protein
KJKJFEJM_01126	CDS	678				hypothetical protein
KJKJFEJM_01127	CDS	1425				hypothetical protein
KJKJFEJM_01128	CDS	1383				hypothetical protein
KJKJFEJM_01129	CDS	576	yfhA		COG0609	putative siderophore transport system permease protein YfhA
KJKJFEJM_01130	CDS	915	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
KJKJFEJM_01131	CDS	426				hypothetical protein
KJKJFEJM_01132	CDS	291				hypothetical protein
KJKJFEJM_01133	CDS	1509				hypothetical protein
KJKJFEJM_01134	CDS	1641				hypothetical protein
KJKJFEJM_01135	CDS	1788				hypothetical protein
KJKJFEJM_01136	CDS	1353	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
KJKJFEJM_01137	CDS	2634	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
KJKJFEJM_01138	CDS	612	carB_2	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
KJKJFEJM_01139	CDS	759	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
KJKJFEJM_01140	CDS	933	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
KJKJFEJM_01141	CDS	729	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KJKJFEJM_01142	CDS	312				hypothetical protein
KJKJFEJM_01143	CDS	567	gmk	2.7.4.8	COG0194	Guanylate kinase
