locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMEPIPMG_00762	CDS	261				hypothetical protein
BMEPIPMG_00763	CDS	1464				hypothetical protein
BMEPIPMG_00764	CDS	756				IS21 family transposase ISBlo2
BMEPIPMG_00765	CDS	387				hypothetical protein
BMEPIPMG_00766	CDS	225				hypothetical protein
BMEPIPMG_00767	CDS	1926				hypothetical protein
BMEPIPMG_00768	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
BMEPIPMG_00769	CDS	2193	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BMEPIPMG_00770	CDS	462				hypothetical protein
BMEPIPMG_00771	CDS	1284				hypothetical protein
BMEPIPMG_00772	tRNA	75				tRNA-Val(cac)
BMEPIPMG_00773	CDS	1059	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
BMEPIPMG_00774	CDS	2043	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
BMEPIPMG_00775	CDS	1614				hypothetical protein
BMEPIPMG_00776	tRNA	76				tRNA-Lys(ctt)
BMEPIPMG_00777	tRNA	77				tRNA-His(gtg)
BMEPIPMG_00778	CDS	720	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
BMEPIPMG_00779	CDS	2001	uvrC		COG0322	UvrABC system protein C
BMEPIPMG_00780	CDS	972				Nucleotide-binding protein
BMEPIPMG_00781	CDS	1158				Gluconeogenesis factor
BMEPIPMG_00782	CDS	939	whiA		COG1481	putative cell division protein WhiA
BMEPIPMG_00783	CDS	1005	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
BMEPIPMG_00784	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
BMEPIPMG_00785	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
BMEPIPMG_00786	CDS	564	frr		COG0233	Ribosome-recycling factor
BMEPIPMG_00787	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
BMEPIPMG_00788	CDS	231				hypothetical protein
BMEPIPMG_00789	CDS	225				hypothetical protein
BMEPIPMG_00790	CDS	813				hypothetical protein
BMEPIPMG_00791	CDS	123				hypothetical protein
BMEPIPMG_00792	CDS	651				hypothetical protein
BMEPIPMG_00793	CDS	321				hypothetical protein
BMEPIPMG_00794	CDS	276				hypothetical protein
BMEPIPMG_00795	CDS	1374	pqqE	1.21.98.4		PqqA peptide cyclase
BMEPIPMG_00796	CDS	1581				hypothetical protein
BMEPIPMG_00797	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
BMEPIPMG_00798	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
BMEPIPMG_00799	CDS	849	fliY		COG0834	L-cystine-binding protein FliY
BMEPIPMG_00800	CDS	1173	napF_2			Ferredoxin-type protein NapF
BMEPIPMG_00801	CDS	1329	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
BMEPIPMG_00802	CDS	1518	alsT_2		COG1115	Amino-acid carrier protein AlsT
BMEPIPMG_00803	CDS	528	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
BMEPIPMG_00804	CDS	2073				hypothetical protein
BMEPIPMG_00805	CDS	672	trkA_1		COG0569	Trk system potassium uptake protein TrkA
BMEPIPMG_00806	CDS	663				hypothetical protein
BMEPIPMG_00807	CDS	771				hypothetical protein
BMEPIPMG_00808	CDS	852				hypothetical protein
BMEPIPMG_00809	CDS	891				hypothetical protein
BMEPIPMG_00810	CDS	2577				hypothetical protein
BMEPIPMG_00811	CDS	1878	rnjA	3.1.-.-	COG0595	Ribonuclease J1
BMEPIPMG_00812	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BMEPIPMG_00813	CDS	768	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BMEPIPMG_00814	CDS	306	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BMEPIPMG_00815	CDS	1035	cinA			Putative competence-damage inducible protein
BMEPIPMG_00816	CDS	1056	recA		COG0468	Protein RecA
BMEPIPMG_00817	CDS	708	recX			Regulatory protein RecX
BMEPIPMG_00818	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
BMEPIPMG_00819	CDS	1086	mutL			DNA mismatch repair protein MutL
BMEPIPMG_00820	CDS	333				hypothetical protein
BMEPIPMG_00821	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BMEPIPMG_00822	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BMEPIPMG_00823	CDS	924	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BMEPIPMG_00824	CDS	1323	hflX		COG2262	GTPase HflX
BMEPIPMG_00825	CDS	639	lexA_1	3.4.21.88	COG1974	LexA repressor
BMEPIPMG_00826	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
BMEPIPMG_00827	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BMEPIPMG_00828	CDS	510				hypothetical protein
BMEPIPMG_00829	CDS	600				hypothetical protein
BMEPIPMG_00830	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
BMEPIPMG_00831	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BMEPIPMG_00832	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
BMEPIPMG_00833	CDS	444				hypothetical protein
BMEPIPMG_00834	CDS	594				hypothetical protein
BMEPIPMG_00835	CDS	1725				hypothetical protein
BMEPIPMG_00836	CDS	444				hypothetical protein
BMEPIPMG_00837	CDS	1515				hypothetical protein
BMEPIPMG_00838	CDS	432				hypothetical protein
BMEPIPMG_00839	CDS	1308	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
BMEPIPMG_00840	CDS	1893				hypothetical protein
BMEPIPMG_00841	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
BMEPIPMG_00842	CDS	366	ndhI_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
BMEPIPMG_00843	CDS	1089	hycE		COG3261	Formate hydrogenlyase subunit 5
BMEPIPMG_00844	CDS	690				hypothetical protein
BMEPIPMG_00845	CDS	444	hycG		COG3260	Formate hydrogenlyase subunit 7
BMEPIPMG_00846	CDS	870	hycD		COG0650	Formate hydrogenlyase subunit 4
BMEPIPMG_00847	CDS	1935	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BMEPIPMG_00848	CDS	1347	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
BMEPIPMG_00849	CDS	441				hypothetical protein
BMEPIPMG_00850	tRNA	77				tRNA-Pro(ggg)
BMEPIPMG_00851	CDS	1623		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_00852	CDS	957				hypothetical protein
BMEPIPMG_00853	CDS	1326	hemW_2		COG0635	Heme chaperone HemW
BMEPIPMG_00854	CDS	180				hypothetical protein
BMEPIPMG_00855	CDS	936				hypothetical protein
BMEPIPMG_00856	CDS	1884	urdA_1	1.3.99.33	COG0431	Urocanate reductase
BMEPIPMG_00857	CDS	1176	hemH	4.99.1.1		Ferrochelatase
BMEPIPMG_00858	CDS	1068	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BMEPIPMG_00859	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
BMEPIPMG_00860	CDS	2190	helD	3.6.4.12	COG3973	DNA helicase IV
BMEPIPMG_00861	CDS	420	def_1	3.5.1.88		Peptide deformylase
BMEPIPMG_00862	CDS	993				hypothetical protein
BMEPIPMG_00863	CDS	819	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
BMEPIPMG_00864	CDS	1263	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
BMEPIPMG_00865	CDS	2316	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
BMEPIPMG_00866	CDS	456				hypothetical protein
BMEPIPMG_00867	CDS	519	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
BMEPIPMG_00868	CDS	318				hypothetical protein
BMEPIPMG_00869	CDS	330				hypothetical protein
BMEPIPMG_00870	CDS	288				hypothetical protein
BMEPIPMG_00871	CDS	1713				hypothetical protein
BMEPIPMG_00872	CDS	408				hypothetical protein
BMEPIPMG_00873	CDS	813				hypothetical protein
BMEPIPMG_00874	CDS	681	hypB			Hydrogenase maturation factor HypB
BMEPIPMG_00875	CDS	549				hypothetical protein
BMEPIPMG_00876	CDS	456				hypothetical protein
BMEPIPMG_00877	CDS	1197	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
BMEPIPMG_00878	CDS	1128				hypothetical protein
BMEPIPMG_00879	CDS	531				hypothetical protein
BMEPIPMG_00880	CDS	516				hypothetical protein
BMEPIPMG_00881	CDS	381	crcB			Putative fluoride ion transporter CrcB
BMEPIPMG_00882	CDS	429				hypothetical protein
BMEPIPMG_00883	CDS	969			COG1702	PhoH-like protein
BMEPIPMG_00884	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
BMEPIPMG_00885	CDS	426	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
BMEPIPMG_00886	CDS	954	era			GTPase Era
BMEPIPMG_00887	CDS	2274				hypothetical protein
BMEPIPMG_00888	CDS	768	recO			DNA repair protein RecO
BMEPIPMG_00889	CDS	288	rpsO		COG0184	30S ribosomal protein S15
BMEPIPMG_00890	CDS	2241	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BMEPIPMG_00891	CDS	768	dapB_2	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BMEPIPMG_00892	CDS	1371	argH	4.3.2.1	COG0165	Argininosuccinate lyase
BMEPIPMG_00893	CDS	315	argG	6.3.4.5		Argininosuccinate synthase
BMEPIPMG_00894	CDS	828				hypothetical protein
BMEPIPMG_00895	CDS	696				hypothetical protein
BMEPIPMG_00896	CDS	1968				hypothetical protein
BMEPIPMG_00897	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
BMEPIPMG_00898	CDS	2349	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
BMEPIPMG_00899	CDS	1314				hypothetical protein
BMEPIPMG_00900	CDS	846	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
BMEPIPMG_00901	CDS	1539	mepA_2		COG0534	Multidrug export protein MepA
BMEPIPMG_00902	CDS	645	bioY		COG1268	Biotin transporter BioY
BMEPIPMG_00903	CDS	696	regX3_2		COG0745	Sensory transduction protein regX3
BMEPIPMG_00904	CDS	771	coaX_2	2.7.1.33	COG1521	Type III pantothenate kinase
BMEPIPMG_00905	CDS	1689	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
BMEPIPMG_00906	CDS	615	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
BMEPIPMG_00907	CDS	861	folD			Bifunctional protein FolD protein
BMEPIPMG_00908	CDS	1440				hypothetical protein
BMEPIPMG_00909	CDS	1698				hypothetical protein
BMEPIPMG_00910	CDS	819	focA		COG2116	putative formate transporter 1
BMEPIPMG_00911	CDS	513	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BMEPIPMG_00912	CDS	2463	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
BMEPIPMG_00913	CDS	366				hypothetical protein
BMEPIPMG_00914	CDS	1788	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
BMEPIPMG_00915	CDS	2079	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
BMEPIPMG_00916	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
BMEPIPMG_00917	CDS	2832	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
BMEPIPMG_00918	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
BMEPIPMG_00919	CDS	1086				hypothetical protein
BMEPIPMG_00920	CDS	543				hypothetical protein
BMEPIPMG_00921	CDS	888				hypothetical protein
BMEPIPMG_00922	CDS	132				hypothetical protein
BMEPIPMG_00923	CDS	132				hypothetical protein
BMEPIPMG_00924	CDS	753		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
BMEPIPMG_00925	CDS	543				hypothetical protein
BMEPIPMG_00926	CDS	954				hypothetical protein
BMEPIPMG_00927	CDS	675				hypothetical protein
BMEPIPMG_00928	CDS	639				hypothetical protein
BMEPIPMG_00929	CDS	1377	glmU			Bifunctional protein GlmU
BMEPIPMG_00930	CDS	513				hypothetical protein
BMEPIPMG_00931	CDS	273	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
BMEPIPMG_00932	CDS	816				hypothetical protein
BMEPIPMG_00933	CDS	1317				hypothetical protein
BMEPIPMG_00934	CDS	1332				hypothetical protein
BMEPIPMG_00935	CDS	987				hypothetical protein
BMEPIPMG_00936	CDS	951				hypothetical protein
BMEPIPMG_00937	CDS	243				hypothetical protein
BMEPIPMG_00938	CDS	165				hypothetical protein
BMEPIPMG_00939	CDS	516				hypothetical protein
BMEPIPMG_00940	CDS	2142				hypothetical protein
BMEPIPMG_00941	CDS	441				hypothetical protein
BMEPIPMG_00942	CDS	447				hypothetical protein
BMEPIPMG_00943	CDS	294				hypothetical protein
BMEPIPMG_00944	CDS	345				hypothetical protein
BMEPIPMG_00945	CDS	1575	thrC	4.2.3.1	COG0498	Threonine synthase
BMEPIPMG_00946	CDS	282				hypothetical protein
BMEPIPMG_00947	CDS	231				hypothetical protein
BMEPIPMG_00948	CDS	1098				hypothetical protein
BMEPIPMG_00949	CDS	1479				hypothetical protein
BMEPIPMG_00950	CDS	630				hypothetical protein
BMEPIPMG_00951	CDS	219	xylB	2.7.1.17		Xylulose kinase
BMEPIPMG_00952	CDS	171				hypothetical protein
BMEPIPMG_00953	CDS	510				hypothetical protein
BMEPIPMG_00954	CDS	1140				hypothetical protein
BMEPIPMG_00955	tRNA	84				tRNA-Leu(caa)
BMEPIPMG_00956	CDS	1464				hypothetical protein
BMEPIPMG_00957	CDS	1383				hypothetical protein
BMEPIPMG_00958	CDS	501	albA	1.3.3.13		Albonoursin synthase
BMEPIPMG_00959	CDS	1356	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
BMEPIPMG_00960	CDS	396				hypothetical protein
BMEPIPMG_00961	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
BMEPIPMG_00962	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
BMEPIPMG_00963	CDS	747				hypothetical protein
BMEPIPMG_00964	CDS	312				hypothetical protein
BMEPIPMG_00965	CDS	807	speE	2.5.1.16		Polyamine aminopropyltransferase
BMEPIPMG_00966	CDS	777	htpX	3.4.24.-		Protease HtpX
BMEPIPMG_00967	CDS	438				hypothetical protein
BMEPIPMG_00968	CDS	714	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
BMEPIPMG_00969	CDS	792	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BMEPIPMG_00970	CDS	1239	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BMEPIPMG_00971	CDS	822	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BMEPIPMG_00972	CDS	1149	dnaJ_2		COG0484	Chaperone protein DnaJ
BMEPIPMG_00973	CDS	1011	hrcA		COG1420	Heat-inducible transcription repressor HrcA
BMEPIPMG_00974	CDS	1170	hemW_3		COG0635	Heme chaperone HemW
BMEPIPMG_00975	CDS	336	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
BMEPIPMG_00976	CDS	915				hypothetical protein
BMEPIPMG_00977	CDS	1917	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
BMEPIPMG_00978	CDS	2784	ftsI_1	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
BMEPIPMG_00979	CDS	1338				hypothetical protein
BMEPIPMG_00980	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
BMEPIPMG_00981	CDS	870				hypothetical protein
BMEPIPMG_00982	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
BMEPIPMG_00983	CDS	471				hypothetical protein
BMEPIPMG_00984	CDS	918				hypothetical protein
BMEPIPMG_00985	CDS	684	ydjF		COG1842	Phage shock protein A 
BMEPIPMG_00986	CDS	735	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
BMEPIPMG_00987	CDS	825	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
BMEPIPMG_00988	CDS	753				hypothetical protein
BMEPIPMG_00989	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
BMEPIPMG_00990	CDS	1536	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
BMEPIPMG_00991	CDS	1701				hypothetical protein
BMEPIPMG_00992	rRNA	93				5S ribosomal RNA (partial)
BMEPIPMG_00993	CDS	897				hypothetical protein
BMEPIPMG_00994	CDS	924	modA		COG0725	Molybdate-binding protein ModA
BMEPIPMG_00995	CDS	387				hypothetical protein
BMEPIPMG_00996	CDS	720	natR		COG3279	Transcriptional regulatory protein NatR
BMEPIPMG_00997	CDS	915				hypothetical protein
BMEPIPMG_00998	CDS	912				hypothetical protein
BMEPIPMG_00999	CDS	837				hypothetical protein
BMEPIPMG_01000	CDS	1020				hypothetical protein
BMEPIPMG_01001	CDS	861				hypothetical protein
BMEPIPMG_01002	CDS	492				hypothetical protein
BMEPIPMG_01003	CDS	513				hypothetical protein
BMEPIPMG_01004	CDS	615				hypothetical protein
BMEPIPMG_01005	CDS	303				hypothetical protein
BMEPIPMG_01006	CDS	897				hypothetical protein
BMEPIPMG_01007	CDS	1122				hypothetical protein
BMEPIPMG_01008	CDS	1383				hypothetical protein
BMEPIPMG_01009	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
BMEPIPMG_01010	CDS	714				hypothetical protein
BMEPIPMG_01011	CDS	1263	yfcJ			putative MFS-type transporter YfcJ
BMEPIPMG_01012	CDS	1053				hypothetical protein
BMEPIPMG_01013	CDS	720				hypothetical protein
BMEPIPMG_01014	CDS	312	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
BMEPIPMG_01015	CDS	1494	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BMEPIPMG_01016	CDS	291				hypothetical protein
BMEPIPMG_01017	CDS	117				hypothetical protein
BMEPIPMG_01018	CDS	1371				hypothetical protein
BMEPIPMG_01019	CDS	516				hypothetical protein
BMEPIPMG_01020	CDS	960				hypothetical protein
BMEPIPMG_01021	CDS	156				hypothetical protein
BMEPIPMG_01022	CDS	1212	urdA_2	1.3.99.33	COG1053	Urocanate reductase
BMEPIPMG_01023	CDS	270				hypothetical protein
BMEPIPMG_01024	tRNA	74				tRNA-Gly(tcc)
BMEPIPMG_01025	tRNA	76				tRNA-Arg(tct)
BMEPIPMG_01026	CDS	159				hypothetical protein
BMEPIPMG_01027	CDS	1740				hypothetical protein
BMEPIPMG_01028	CDS	573				hypothetical protein
BMEPIPMG_01029	CDS	252				hypothetical protein
BMEPIPMG_01030	CDS	1647				hypothetical protein
BMEPIPMG_01031	CDS	708				hypothetical protein
BMEPIPMG_01032	CDS	2214	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
BMEPIPMG_01033	CDS	537	ttrB_2		COG0437	Tetrathionate reductase subunit B
BMEPIPMG_01034	CDS	867				hypothetical protein
BMEPIPMG_01035	CDS	1524				hypothetical protein
BMEPIPMG_01036	CDS	1545				hypothetical protein
BMEPIPMG_01037	CDS	2406				hypothetical protein
BMEPIPMG_01038	CDS	546		3.2.1.-		Protein-ADP-ribose hydrolase
BMEPIPMG_01039	CDS	567				hypothetical protein
BMEPIPMG_01040	CDS	1635	mdtD_1			Putative multidrug resistance protein MdtD
BMEPIPMG_01041	CDS	705	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
BMEPIPMG_01042	CDS	1782	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
BMEPIPMG_01043	CDS	597				hypothetical protein
BMEPIPMG_01044	CDS	1656				hypothetical protein
BMEPIPMG_01045	CDS	555				hypothetical protein
BMEPIPMG_01046	CDS	690				hypothetical protein
BMEPIPMG_01047	CDS	258				hypothetical protein
BMEPIPMG_01048	CDS	675	graR		COG0745	Response regulator protein GraR
BMEPIPMG_01049	CDS	1167	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
BMEPIPMG_01050	CDS	99				hypothetical protein
BMEPIPMG_01051	CDS	1026	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BMEPIPMG_01052	CDS	2214				hypothetical protein
BMEPIPMG_01053	CDS	444	yqeY		COG1610	putative protein YqeY
BMEPIPMG_01054	CDS	294				hypothetical protein
BMEPIPMG_01055	CDS	1254				hypothetical protein
BMEPIPMG_01056	CDS	1092	hypD		COG0409	Hydrogenase maturation factor HypD
BMEPIPMG_01057	CDS	249	hypC		COG0298	Hydrogenase maturation factor HypC
BMEPIPMG_01058	CDS	2493	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
BMEPIPMG_01059	CDS	1896	pgi	5.3.1.9		Glucose-6-phosphate isomerase
BMEPIPMG_01060	CDS	630	lytR		COG3279	Sensory transduction protein LytR
BMEPIPMG_01061	CDS	231				hypothetical protein
BMEPIPMG_01062	CDS	843	grpE			Protein GrpE
BMEPIPMG_01063	CDS	966	cbpA		COG2214	Curved DNA-binding protein
BMEPIPMG_01064	CDS	903				hypothetical protein
BMEPIPMG_01065	CDS	705	torD_5			Chaperone protein TorD
BMEPIPMG_01066	CDS	621	ttrB_3		COG0437	Tetrathionate reductase subunit B
BMEPIPMG_01067	CDS	2466	dmsA_7	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
BMEPIPMG_01068	CDS	825				hypothetical protein
BMEPIPMG_01069	CDS	1317				hypothetical protein
BMEPIPMG_01070	CDS	1236	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
BMEPIPMG_01071	CDS	948	argB	2.7.2.8	COG0548	Acetylglutamate kinase
BMEPIPMG_01072	CDS	1299	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
BMEPIPMG_01073	CDS	1059	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
BMEPIPMG_01074	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
BMEPIPMG_01075	CDS	858				hypothetical protein
BMEPIPMG_01076	CDS	456				hypothetical protein
BMEPIPMG_01077	CDS	1020				hypothetical protein
BMEPIPMG_01078	CDS	1200				hypothetical protein
BMEPIPMG_01079	CDS	990				hypothetical protein
BMEPIPMG_01080	CDS	669	dmsD_5		COG3381	Tat proofreading chaperone DmsD
BMEPIPMG_01081	CDS	855	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
BMEPIPMG_01082	CDS	573	dmsB_9		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BMEPIPMG_01083	CDS	633	dmsB_10		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BMEPIPMG_01084	CDS	2427	ynfE_3	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
BMEPIPMG_01085	CDS	1677				hypothetical protein
BMEPIPMG_01086	CDS	732				hypothetical protein
BMEPIPMG_01087	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
BMEPIPMG_01088	CDS	1209	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
BMEPIPMG_01089	CDS	732	walR_1		COG0745	Transcriptional regulatory protein WalR
BMEPIPMG_01090	CDS	1236	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
BMEPIPMG_01091	CDS	225				hypothetical protein
BMEPIPMG_01092	CDS	135				hypothetical protein
BMEPIPMG_01093	CDS	1401				hypothetical protein
BMEPIPMG_01094	CDS	1047				hypothetical protein
BMEPIPMG_01095	CDS	261				hypothetical protein
BMEPIPMG_01096	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
BMEPIPMG_01097	CDS	1326	amt			Ammonia channel
BMEPIPMG_01098	CDS	666				hypothetical protein
BMEPIPMG_01099	CDS	426				hypothetical protein
BMEPIPMG_01100	CDS	282				hypothetical protein
BMEPIPMG_01101	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
BMEPIPMG_01102	CDS	261				hypothetical protein
BMEPIPMG_01103	CDS	588	nusB			Transcription antitermination protein NusB
BMEPIPMG_01104	CDS	351				hypothetical protein
BMEPIPMG_01105	CDS	1353	accC	6.3.4.14	COG0439	Biotin carboxylase
BMEPIPMG_01106	CDS	1872	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
BMEPIPMG_01107	CDS	1425				hypothetical protein
BMEPIPMG_01108	CDS	606				hypothetical protein
BMEPIPMG_01109	CDS	1725				hypothetical protein
BMEPIPMG_01110	CDS	1497				hypothetical protein
BMEPIPMG_01111	CDS	882	degV		COG1307	Protein DegV
BMEPIPMG_01112	CDS	564	efp		COG0231	Elongation factor P
BMEPIPMG_01113	CDS	1521				hypothetical protein
BMEPIPMG_01114	CDS	2487	ynfF_2	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
BMEPIPMG_01115	CDS	627	dmsB_11		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BMEPIPMG_01116	CDS	594	dmsD_6		COG3381	Tat proofreading chaperone DmsD
BMEPIPMG_01117	CDS	744				hypothetical protein
BMEPIPMG_01118	CDS	951				hypothetical protein
BMEPIPMG_01119	CDS	1146		3.4.11.-	COG0006	Aminopeptidase
BMEPIPMG_01120	CDS	450	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
BMEPIPMG_01121	CDS	1116	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
BMEPIPMG_01122	CDS	285	aroK_2	2.7.1.71		Shikimate kinase
BMEPIPMG_01123	CDS	1413	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
BMEPIPMG_01124	CDS	1593				hypothetical protein
BMEPIPMG_01125	CDS	663				hypothetical protein
BMEPIPMG_01126	CDS	1110	zitB			Zinc transporter ZitB
BMEPIPMG_01127	CDS	1431	alsT_3		COG1115	Amino-acid carrier protein AlsT
BMEPIPMG_01128	CDS	1431	alsT_4		COG1115	Amino-acid carrier protein AlsT
BMEPIPMG_01129	CDS	426				hypothetical protein
BMEPIPMG_01130	CDS	537	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
BMEPIPMG_01131	CDS	822				hypothetical protein
BMEPIPMG_01132	tRNA	75				tRNA-Met(cat)
BMEPIPMG_01133	CDS	1728	argS	6.1.1.19		Arginine--tRNA ligase
BMEPIPMG_01134	CDS	258				hypothetical protein
BMEPIPMG_01135	CDS	612				hypothetical protein
BMEPIPMG_01136	CDS	993				hypothetical protein
BMEPIPMG_01137	CDS	1131				hypothetical protein
BMEPIPMG_01138	CDS	2004	htpG		COG0326	Chaperone protein HtpG
