locus_tag	ftype	length_bp	gene	EC_number	COG	product
JBCFJHFN_00753	CDS	1563				hypothetical protein
JBCFJHFN_00754	CDS	1521	ifcA_5	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JBCFJHFN_00755	CDS	309			COG0718	Nucleoid-associated protein
JBCFJHFN_00756	CDS	597	recR		COG0353	Recombination protein RecR
JBCFJHFN_00757	CDS	318				hypothetical protein
JBCFJHFN_00758	CDS	957				hypothetical protein
JBCFJHFN_00759	CDS	1590				hypothetical protein
JBCFJHFN_00760	CDS	213				hypothetical protein
JBCFJHFN_00761	CDS	396				hypothetical protein
JBCFJHFN_00762	CDS	504				hypothetical protein
JBCFJHFN_00763	CDS	372				hypothetical protein
JBCFJHFN_00764	CDS	1068				hypothetical protein
JBCFJHFN_00765	CDS	3690				hypothetical protein
JBCFJHFN_00766	CDS	456				hypothetical protein
JBCFJHFN_00767	CDS	333				hypothetical protein
JBCFJHFN_00768	CDS	681				hypothetical protein
JBCFJHFN_00769	CDS	885	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
JBCFJHFN_00770	CDS	585				hypothetical protein
JBCFJHFN_00771	CDS	1170				hypothetical protein
JBCFJHFN_00772	CDS	831	crnA	3.5.2.10		Creatinine amidohydrolase
JBCFJHFN_00773	CDS	1323	proP_1			Proline/betaine transporter
JBCFJHFN_00774	CDS	1389				hypothetical protein
JBCFJHFN_00775	CDS	822				hypothetical protein
JBCFJHFN_00776	CDS	777	dnaJ_2			Chaperone protein DnaJ
JBCFJHFN_00777	CDS	1215				hypothetical protein
JBCFJHFN_00778	CDS	417				hypothetical protein
JBCFJHFN_00779	CDS	1341				hypothetical protein
JBCFJHFN_00780	CDS	1020				hypothetical protein
JBCFJHFN_00781	CDS	1200				hypothetical protein
JBCFJHFN_00782	CDS	990				hypothetical protein
JBCFJHFN_00783	CDS	669	dmsD_3		COG3381	Tat proofreading chaperone DmsD
JBCFJHFN_00784	CDS	855	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
JBCFJHFN_00785	CDS	573	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
JBCFJHFN_00786	CDS	633	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
JBCFJHFN_00787	CDS	2427	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
JBCFJHFN_00788	CDS	1677				hypothetical protein
JBCFJHFN_00789	CDS	1974	mdtD_2			Putative multidrug resistance protein MdtD
JBCFJHFN_00790	CDS	993				hypothetical protein
JBCFJHFN_00791	CDS	1131				hypothetical protein
JBCFJHFN_00792	CDS	1989	htpG		COG0326	Chaperone protein HtpG
JBCFJHFN_00793	CDS	624				hypothetical protein
JBCFJHFN_00794	CDS	975	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
JBCFJHFN_00795	CDS	309				hypothetical protein
JBCFJHFN_00796	CDS	912	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
JBCFJHFN_00797	CDS	942	hdfR_2			HTH-type transcriptional regulator HdfR
JBCFJHFN_00798	CDS	1794	ifcA_6	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JBCFJHFN_00799	CDS	1230			COG1373	putative protein
JBCFJHFN_00800	CDS	1629	nfdA_1	3.5.1.91		N-substituted formamide deformylase
JBCFJHFN_00801	CDS	1224	arcA_1	3.5.3.6	COG2235	Arginine deiminase
JBCFJHFN_00802	CDS	999	argF_1	2.1.3.3		Ornithine carbamoyltransferase
JBCFJHFN_00803	CDS	957	arcC1_1	2.7.2.2		Carbamate kinase 1
JBCFJHFN_00804	CDS	216				hypothetical protein
JBCFJHFN_00805	CDS	2187	smc_2		COG1196	Chromosome partition protein Smc
JBCFJHFN_00806	CDS	699	arsM	2.1.1.137		Arsenite methyltransferase
JBCFJHFN_00807	CDS	324				hypothetical protein
JBCFJHFN_00808	CDS	1257	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
JBCFJHFN_00809	CDS	1329				hypothetical protein
JBCFJHFN_00810	CDS	1653				hypothetical protein
JBCFJHFN_00811	CDS	894	nth_2	4.2.99.18		Endonuclease III
JBCFJHFN_00812	CDS	858				hypothetical protein
JBCFJHFN_00813	CDS	2385	secA1		COG0653	Protein translocase subunit SecA 1
JBCFJHFN_00814	CDS	1101	prfB			Peptide chain release factor 2
JBCFJHFN_00815	CDS	834	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
JBCFJHFN_00816	CDS	978	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
JBCFJHFN_00817	CDS	2061				hypothetical protein
JBCFJHFN_00818	CDS	612				hypothetical protein
JBCFJHFN_00819	CDS	393	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
JBCFJHFN_00820	CDS	1794				hypothetical protein
JBCFJHFN_00821	CDS	996	hflX		COG2262	GTPase HflX
JBCFJHFN_00822	CDS	639	lexA_1	3.4.21.88	COG1974	LexA repressor
JBCFJHFN_00823	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
JBCFJHFN_00824	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
JBCFJHFN_00825	CDS	510				hypothetical protein
JBCFJHFN_00826	CDS	600				hypothetical protein
JBCFJHFN_00827	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
JBCFJHFN_00828	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
JBCFJHFN_00829	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
JBCFJHFN_00830	CDS	444				hypothetical protein
JBCFJHFN_00831	CDS	594				hypothetical protein
JBCFJHFN_00832	CDS	1725				hypothetical protein
JBCFJHFN_00833	CDS	444				hypothetical protein
JBCFJHFN_00834	CDS	1515				hypothetical protein
JBCFJHFN_00835	CDS	432				hypothetical protein
JBCFJHFN_00836	CDS	1308	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
JBCFJHFN_00837	CDS	1893				hypothetical protein
JBCFJHFN_00838	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
JBCFJHFN_00839	CDS	366	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
JBCFJHFN_00840	CDS	1089	hycE_1		COG3261	Formate hydrogenlyase subunit 5
JBCFJHFN_00841	CDS	690				hypothetical protein
JBCFJHFN_00842	CDS	444	hycG_1		COG3260	Formate hydrogenlyase subunit 7
JBCFJHFN_00843	CDS	870	hycD_1		COG0650	Formate hydrogenlyase subunit 4
JBCFJHFN_00844	CDS	1935	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JBCFJHFN_00845	CDS	1191	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
JBCFJHFN_00846	CDS	468				hypothetical protein
JBCFJHFN_00847	CDS	780	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
JBCFJHFN_00848	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
JBCFJHFN_00849	CDS	1086				hypothetical protein
JBCFJHFN_00850	CDS	543				hypothetical protein
JBCFJHFN_00851	CDS	828				hypothetical protein
JBCFJHFN_00852	CDS	132				hypothetical protein
JBCFJHFN_00853	CDS	1116	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
JBCFJHFN_00854	CDS	1356	dmsA_2	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
JBCFJHFN_00855	CDS	186	soeB_3		COG0437	Sulfite dehydrogenase subunit B
JBCFJHFN_00856	CDS	1290	qrcD			Menaquinone reductase, integral membrane subunit
JBCFJHFN_00857	CDS	402				hypothetical protein
JBCFJHFN_00858	CDS	441				hypothetical protein
JBCFJHFN_00859	CDS	510	proX		COG3760	Prolyl-tRNA editing protein ProX
JBCFJHFN_00860	CDS	912	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
JBCFJHFN_00861	CDS	2088	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
JBCFJHFN_00862	CDS	1140				hypothetical protein
JBCFJHFN_00863	CDS	621	lepB	3.4.21.89	COG0681	Signal peptidase I
JBCFJHFN_00864	CDS	585				hypothetical protein
JBCFJHFN_00865	CDS	1101				hypothetical protein
JBCFJHFN_00866	CDS	672				hypothetical protein
JBCFJHFN_00867	CDS	1344				hypothetical protein
JBCFJHFN_00868	CDS	1467		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JBCFJHFN_00869	CDS	210				hypothetical protein
JBCFJHFN_00870	CDS	1476	alsT_1		COG1115	Amino-acid carrier protein AlsT
JBCFJHFN_00871	CDS	981				hypothetical protein
JBCFJHFN_00872	CDS	276				hypothetical protein
JBCFJHFN_00873	CDS	2265	rapA	3.6.4.-		RNA polymerase-associated protein RapA
JBCFJHFN_00874	CDS	999				hypothetical protein
JBCFJHFN_00875	CDS	171				hypothetical protein
JBCFJHFN_00876	CDS	804				hypothetical protein
JBCFJHFN_00877	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
JBCFJHFN_00878	CDS	1074				hypothetical protein
JBCFJHFN_00879	CDS	696				hypothetical protein
JBCFJHFN_00880	CDS	1968				hypothetical protein
JBCFJHFN_00881	CDS	102				hypothetical protein
JBCFJHFN_00882	CDS	279				hypothetical protein
JBCFJHFN_00883	CDS	1347	pyrP_1			Uracil permease
JBCFJHFN_00884	CDS	1230				hypothetical protein
JBCFJHFN_00885	CDS	432				hypothetical protein
JBCFJHFN_00886	CDS	633				hypothetical protein
JBCFJHFN_00887	CDS	780	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
JBCFJHFN_00888	CDS	1326				hypothetical protein
JBCFJHFN_00889	CDS	933	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
JBCFJHFN_00890	CDS	291				hypothetical protein
JBCFJHFN_00891	CDS	1245	urdA_6	1.3.99.33	COG0431	Urocanate reductase
JBCFJHFN_00892	CDS	747				hypothetical protein
JBCFJHFN_00893	CDS	924				hypothetical protein
JBCFJHFN_00894	CDS	1122	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
JBCFJHFN_00895	CDS	813	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
JBCFJHFN_00896	CDS	1269			COG2256	putative AAA domain-containing protein
JBCFJHFN_00897	CDS	912				hypothetical protein
JBCFJHFN_00898	CDS	1434				hypothetical protein
JBCFJHFN_00899	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JBCFJHFN_00900	CDS	1626				hypothetical protein
JBCFJHFN_00901	CDS	885	cmpR_1			HTH-type transcriptional activator CmpR
JBCFJHFN_00902	CDS	687	tal	2.2.1.2	COG0176	putative transaldolase
JBCFJHFN_00903	CDS	2022	rho	3.6.4.-		Transcription termination factor Rho
JBCFJHFN_00904	CDS	1251				hypothetical protein
JBCFJHFN_00905	CDS	2022				hypothetical protein
JBCFJHFN_00906	CDS	948				hypothetical protein
JBCFJHFN_00907	CDS	414	comEA		COG1555	ComE operon protein 1
JBCFJHFN_00908	CDS	2361	comEC		COG0658	ComE operon protein 3
JBCFJHFN_00909	CDS	234				hypothetical protein
JBCFJHFN_00910	CDS	444	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
JBCFJHFN_00911	CDS	369				hypothetical protein
JBCFJHFN_00912	CDS	693	hrb		COG1773	High molecular weight rubredoxin
JBCFJHFN_00913	CDS	285				hypothetical protein
JBCFJHFN_00914	CDS	1782				hypothetical protein
JBCFJHFN_00915	CDS	945				hypothetical protein
JBCFJHFN_00916	CDS	1704				hypothetical protein
JBCFJHFN_00917	CDS	2097				hypothetical protein
JBCFJHFN_00918	CDS	636	rplA		COG0081	50S ribosomal protein L1
JBCFJHFN_00919	CDS	1029	ppnK	2.7.1.23	COG0061	NAD kinase
JBCFJHFN_00920	CDS	165				hypothetical protein
JBCFJHFN_00921	CDS	1527	cca	2.7.7.72		CCA-adding enzyme
JBCFJHFN_00922	CDS	750	yfcA		COG0730	putative membrane transporter protein YfcA
JBCFJHFN_00923	tRNA	77				tRNA-Glu(ctc)
JBCFJHFN_00924	tRNA	74				tRNA-Gln(ctg)
JBCFJHFN_00925	CDS	312	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JBCFJHFN_00926	CDS	270				hypothetical protein
JBCFJHFN_00927	CDS	516				hypothetical protein
JBCFJHFN_00928	CDS	1596	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
JBCFJHFN_00929	CDS	1200				hypothetical protein
JBCFJHFN_00930	tRNA	77				tRNA-Pro(tgg)
JBCFJHFN_00931	CDS	1224	arcA_2	3.5.3.6	COG2235	Arginine deiminase
JBCFJHFN_00932	CDS	996	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
JBCFJHFN_00933	CDS	1608				hypothetical protein
JBCFJHFN_00934	CDS	1728	argS	6.1.1.19		Arginine--tRNA ligase
JBCFJHFN_00935	tRNA	75				tRNA-Met(cat)
JBCFJHFN_00936	CDS	1134				hypothetical protein
JBCFJHFN_00937	CDS	714	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
JBCFJHFN_00938	tRNA	77				tRNA-His(gtg)
JBCFJHFN_00939	tRNA	76				tRNA-Lys(ctt)
JBCFJHFN_00940	CDS	1668				hypothetical protein
JBCFJHFN_00941	CDS	2043	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
JBCFJHFN_00942	CDS	1059	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
JBCFJHFN_00943	tRNA	75				tRNA-Val(cac)
JBCFJHFN_00944	CDS	1275				hypothetical protein
JBCFJHFN_00945	CDS	186				hypothetical protein
JBCFJHFN_00946	CDS	9657				hypothetical protein
JBCFJHFN_00947	CDS	828				hypothetical protein
JBCFJHFN_00948	CDS	837	nfo_2	3.1.21.2	COG0648	putative endonuclease 4
JBCFJHFN_00949	CDS	2400	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
JBCFJHFN_00950	CDS	195				hypothetical protein
JBCFJHFN_00951	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
JBCFJHFN_00952	CDS	873				hypothetical protein
JBCFJHFN_00953	CDS	420				hypothetical protein
JBCFJHFN_00954	CDS	1437	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
JBCFJHFN_00955	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
JBCFJHFN_00956	CDS	573				hypothetical protein
JBCFJHFN_00957	CDS	408				hypothetical protein
JBCFJHFN_00958	CDS	207				hypothetical protein
JBCFJHFN_00959	CDS	234				hypothetical protein
JBCFJHFN_00960	CDS	96				hypothetical protein
JBCFJHFN_00961	CDS	225				hypothetical protein
JBCFJHFN_00962	CDS	312				hypothetical protein
JBCFJHFN_00963	CDS	429				hypothetical protein
JBCFJHFN_00964	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
JBCFJHFN_00965	CDS	933				hypothetical protein
JBCFJHFN_00966	CDS	1017	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
JBCFJHFN_00967	CDS	858				hypothetical protein
JBCFJHFN_00968	CDS	1521	trkH_2		COG0168	Trk system potassium uptake protein TrkH
JBCFJHFN_00969	CDS	132				hypothetical protein
JBCFJHFN_00970	CDS	921	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JBCFJHFN_00971	CDS	3843	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase
JBCFJHFN_00972	CDS	720				hypothetical protein
JBCFJHFN_00973	CDS	882	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
JBCFJHFN_00974	CDS	1560	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
JBCFJHFN_00975	CDS	711	regX3_2		COG0745	Sensory transduction protein regX3
JBCFJHFN_00976	CDS	1326				hypothetical protein
JBCFJHFN_00977	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
JBCFJHFN_00978	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
JBCFJHFN_00979	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
JBCFJHFN_00980	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
JBCFJHFN_00981	CDS	1578	ifcA_7	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JBCFJHFN_00982	CDS	1428				hypothetical protein
JBCFJHFN_00983	tRNA	91				tRNA-Ser(gct)
JBCFJHFN_00984	CDS	363				hypothetical protein
JBCFJHFN_00985	CDS	1065	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
JBCFJHFN_00986	CDS	1281				hypothetical protein
JBCFJHFN_00987	CDS	489	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
JBCFJHFN_00988	tRNA	88				tRNA-Ser(tga)
JBCFJHFN_00989	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
JBCFJHFN_00990	tRNA	77				tRNA-Arg(acg)
JBCFJHFN_00991	CDS	1368				hypothetical protein
JBCFJHFN_00992	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
JBCFJHFN_00993	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
JBCFJHFN_00994	CDS	1647				hypothetical protein
JBCFJHFN_00995	CDS	1581	opuE_2		COG0591	Osmoregulated proline transporter OpuE
JBCFJHFN_00996	CDS	249				hypothetical protein
JBCFJHFN_00997	CDS	315	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
JBCFJHFN_00998	CDS	501	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
JBCFJHFN_00999	CDS	1110	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
JBCFJHFN_01000	CDS	1317	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
JBCFJHFN_01001	CDS	234				hypothetical protein
JBCFJHFN_01002	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
JBCFJHFN_01003	CDS	570				hypothetical protein
JBCFJHFN_01004	CDS	1110				hypothetical protein
JBCFJHFN_01005	CDS	639				hypothetical protein
JBCFJHFN_01006	CDS	309	hxlR		COG1733	HTH-type transcriptional activator HxlR
JBCFJHFN_01007	CDS	174				hypothetical protein
JBCFJHFN_01008	CDS	843				hypothetical protein
JBCFJHFN_01009	CDS	1674		2.1.1.72		Modification methylase Eco57IB
JBCFJHFN_01010	CDS	192				hypothetical protein
JBCFJHFN_01011	CDS	768	ccsA			Cytochrome c biogenesis protein CcsA
JBCFJHFN_01012	CDS	759				hypothetical protein
JBCFJHFN_01013	CDS	714	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
JBCFJHFN_01014	CDS	2337	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
JBCFJHFN_01015	CDS	666	ccmE			Cytochrome c-type biogenesis protein CcmE
JBCFJHFN_01016	CDS	1275	nrfA_2	1.7.2.2		Cytochrome c-552
JBCFJHFN_01017	CDS	444	napH		COG0348	Ferredoxin-type protein NapH
JBCFJHFN_01018	CDS	1308				hypothetical protein
JBCFJHFN_01019	CDS	333				hypothetical protein
JBCFJHFN_01020	CDS	684				hypothetical protein
JBCFJHFN_01021	CDS	582				hypothetical protein
JBCFJHFN_01022	CDS	495				hypothetical protein
JBCFJHFN_01023	CDS	2520	topA	5.6.2.1	COG0550	DNA topoisomerase 1
JBCFJHFN_01024	CDS	177				hypothetical protein
JBCFJHFN_01025	CDS	594				hypothetical protein
JBCFJHFN_01026	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
JBCFJHFN_01027	CDS	639	betI			HTH-type transcriptional regulator BetI
JBCFJHFN_01028	CDS	441				hypothetical protein
JBCFJHFN_01029	CDS	846				hypothetical protein
JBCFJHFN_01030	CDS	696				hypothetical protein
JBCFJHFN_01031	CDS	2751	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
JBCFJHFN_01032	CDS	2574	leuS	6.1.1.4		Leucine--tRNA ligase
JBCFJHFN_01033	CDS	234				hypothetical protein
JBCFJHFN_01034	CDS	585	engB		COG0218	putative GTP-binding protein EngB
JBCFJHFN_01035	CDS	990				hypothetical protein
JBCFJHFN_01036	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
JBCFJHFN_01037	CDS	1518	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
JBCFJHFN_01038	CDS	849	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JBCFJHFN_01039	CDS	609	ngr		COG1592	Nigerythrin
JBCFJHFN_01040	CDS	1431	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
JBCFJHFN_01041	CDS	957	arcC1_2	2.7.2.2		Carbamate kinase 1
JBCFJHFN_01042	CDS	828				hypothetical protein
JBCFJHFN_01043	CDS	318				hypothetical protein
JBCFJHFN_01044	CDS	813				hypothetical protein
JBCFJHFN_01045	CDS	702	torD_2			Chaperone protein TorD
JBCFJHFN_01046	CDS	672	napG_1		COG1145	Ferredoxin-type protein NapG
JBCFJHFN_01047	CDS	684	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JBCFJHFN_01048	CDS	672	regX3_3		COG0745	Sensory transduction protein regX3
JBCFJHFN_01049	CDS	1185	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
JBCFJHFN_01050	CDS	663	folD			Bifunctional protein FolD protein
JBCFJHFN_01051	CDS	1440				hypothetical protein
JBCFJHFN_01052	CDS	927	urdA_7	1.3.99.33	COG1053	Urocanate reductase
JBCFJHFN_01053	CDS	999				hypothetical protein
JBCFJHFN_01054	CDS	1749	pbpA		COG0768	Penicillin-binding protein A
JBCFJHFN_01055	CDS	687				hypothetical protein
JBCFJHFN_01056	CDS	1251	arcA_3	3.5.3.6		Arginine deiminase
JBCFJHFN_01057	CDS	1431				hypothetical protein
JBCFJHFN_01058	CDS	1248	arcA_4	3.5.3.6	COG2235	Arginine deiminase
JBCFJHFN_01059	CDS	1008	argF_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase
JBCFJHFN_01060	CDS	585				hypothetical protein
JBCFJHFN_01061	CDS	2421	ynfF_1	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
JBCFJHFN_01062	CDS	618	soeB_4		COG0437	Sulfite dehydrogenase subunit B
JBCFJHFN_01063	CDS	1167				hypothetical protein
JBCFJHFN_01064	CDS	687	torD_3			Chaperone protein TorD
JBCFJHFN_01065	CDS	900				hypothetical protein
JBCFJHFN_01066	CDS	2364	ynfE_3	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
JBCFJHFN_01067	CDS	669	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
JBCFJHFN_01068	CDS	1059	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
JBCFJHFN_01069	CDS	1299	argJ			Arginine biosynthesis bifunctional protein ArgJ
JBCFJHFN_01070	CDS	948	argB	2.7.2.8	COG0548	Acetylglutamate kinase
JBCFJHFN_01071	CDS	1236	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
JBCFJHFN_01072	CDS	1383	argG	6.3.4.5		Argininosuccinate synthase
JBCFJHFN_01073	CDS	1386	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JBCFJHFN_01074	CDS	279				hypothetical protein
JBCFJHFN_01075	CDS	1407				hypothetical protein
JBCFJHFN_01076	CDS	2193	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
JBCFJHFN_01077	CDS	510				hypothetical protein
JBCFJHFN_01078	CDS	1038				hypothetical protein
JBCFJHFN_01079	CDS	447				hypothetical protein
JBCFJHFN_01080	CDS	957				hypothetical protein
JBCFJHFN_01081	CDS	765	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
JBCFJHFN_01082	CDS	372				hypothetical protein
JBCFJHFN_01083	CDS	270				hypothetical protein
JBCFJHFN_01084	CDS	213				hypothetical protein
JBCFJHFN_01085	CDS	204				hypothetical protein
JBCFJHFN_01086	CDS	432				hypothetical protein
JBCFJHFN_01087	CDS	438			COG3279	putative HTH-type transcriptional regulator
JBCFJHFN_01088	CDS	1572	pepD	3.4.-.-	COG4690	Dipeptidase
JBCFJHFN_01089	CDS	1371	tap			Multidrug efflux pump Tap
JBCFJHFN_01090	CDS	1608				hypothetical protein
JBCFJHFN_01091	CDS	240	mntP		COG1971	putative manganese efflux pump MntP
JBCFJHFN_01092	CDS	933				hypothetical protein
JBCFJHFN_01093	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
JBCFJHFN_01094	CDS	1278				hypothetical protein
JBCFJHFN_01095	CDS	1674	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
JBCFJHFN_01096	CDS	687				hypothetical protein
JBCFJHFN_01097	CDS	477				hypothetical protein
JBCFJHFN_01098	CDS	222			COG1132	putative ABC transporter ATP-binding protein
JBCFJHFN_01099	CDS	1908			COG1132	putative ABC transporter ATP-binding protein
JBCFJHFN_01100	CDS	858				hypothetical protein
JBCFJHFN_01101	CDS	2241	infB			Translation initiation factor IF-2
JBCFJHFN_01102	CDS	390	rbfA		COG0858	30S ribosome-binding factor
JBCFJHFN_01103	CDS	1008	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
JBCFJHFN_01104	CDS	1017	truB	5.4.99.25		tRNA pseudouridine synthase B
JBCFJHFN_01105	CDS	927	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
JBCFJHFN_01106	CDS	1902				hypothetical protein
JBCFJHFN_01107	CDS	2238	uvrC		COG0322	UvrABC system protein C
JBCFJHFN_01108	CDS	972				Nucleotide-binding protein
JBCFJHFN_01109	CDS	1158				Gluconeogenesis factor
JBCFJHFN_01110	CDS	939	whiA		COG1481	putative cell division protein WhiA
JBCFJHFN_01111	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
JBCFJHFN_01112	CDS	1188	pgk	2.7.2.3		Phosphoglycerate kinase
JBCFJHFN_01113	CDS	771	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
JBCFJHFN_01114	CDS	1581	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JBCFJHFN_01115	CDS	255				hypothetical protein
JBCFJHFN_01116	tRNA	89				tRNA-Leu(gag)
JBCFJHFN_01117	CDS	903			COG0053	putative cation efflux system protein
JBCFJHFN_01118	CDS	921				hypothetical protein
JBCFJHFN_01119	CDS	909				hypothetical protein
JBCFJHFN_01120	tRNA	76				tRNA-Gly(gcc)
JBCFJHFN_01121	tRNA	74				tRNA-Cys(gca)
JBCFJHFN_01122	tRNA	76				tRNA-Gly(gcc)
JBCFJHFN_01123	CDS	465				hypothetical protein
JBCFJHFN_01124	tRNA	75				tRNA-Val(gac)
JBCFJHFN_01125	CDS	555	xerC_1		COG4973	Tyrosine recombinase XerC
JBCFJHFN_01126	CDS	480				hypothetical protein
JBCFJHFN_01127	CDS	567				hypothetical protein
JBCFJHFN_01128	CDS	768				hypothetical protein
JBCFJHFN_01129	CDS	672	lexA_2	3.4.21.88		LexA repressor
JBCFJHFN_01130	CDS	1821				hypothetical protein
