locus_tag	ftype	length_bp	gene	EC_number	COG	product
BIMNHAED_00737	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BIMNHAED_00738	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BIMNHAED_00739	CDS	924	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BIMNHAED_00740	CDS	1323	hflX		COG2262	GTPase HflX
BIMNHAED_00741	CDS	639	lexA_1	3.4.21.88	COG1974	LexA repressor
BIMNHAED_00742	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
BIMNHAED_00743	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BIMNHAED_00744	CDS	510				hypothetical protein
BIMNHAED_00745	CDS	600				hypothetical protein
BIMNHAED_00746	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
BIMNHAED_00747	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BIMNHAED_00748	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
BIMNHAED_00749	CDS	444				hypothetical protein
BIMNHAED_00750	CDS	594				hypothetical protein
BIMNHAED_00751	CDS	1725				hypothetical protein
BIMNHAED_00752	CDS	444				hypothetical protein
BIMNHAED_00753	CDS	1515				hypothetical protein
BIMNHAED_00754	CDS	432				hypothetical protein
BIMNHAED_00755	CDS	1308	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
BIMNHAED_00756	CDS	2355				hypothetical protein
BIMNHAED_00757	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
BIMNHAED_00758	CDS	366	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
BIMNHAED_00759	CDS	1089	hycE		COG3261	Formate hydrogenlyase subunit 5
BIMNHAED_00760	CDS	690				hypothetical protein
BIMNHAED_00761	CDS	444	hycG		COG3260	Formate hydrogenlyase subunit 7
BIMNHAED_00762	CDS	870	hycD		COG0650	Formate hydrogenlyase subunit 4
BIMNHAED_00763	CDS	1935	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BIMNHAED_00764	CDS	1347	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
BIMNHAED_00765	CDS	441				hypothetical protein
BIMNHAED_00766	tRNA	77				tRNA-Pro(ggg)
BIMNHAED_00767	CDS	1623		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BIMNHAED_00768	CDS	957				hypothetical protein
BIMNHAED_00769	CDS	1326	hemW_2		COG0635	Heme chaperone HemW
BIMNHAED_00770	CDS	180				hypothetical protein
BIMNHAED_00771	CDS	936				hypothetical protein
BIMNHAED_00772	CDS	1884	urdA_2	1.3.99.33	COG0431	Urocanate reductase
BIMNHAED_00773	CDS	1176	hemH	4.99.1.1		Ferrochelatase
BIMNHAED_00774	CDS	1068	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BIMNHAED_00775	CDS	576	lspA	3.4.23.36		Lipoprotein signal peptidase
BIMNHAED_00776	CDS	2847	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BIMNHAED_00777	CDS	873			COG1307	DegV domain-containing protein
BIMNHAED_00778	CDS	1299	dinB_2	2.7.7.7		DNA polymerase IV
BIMNHAED_00779	CDS	828	coaX_1	2.7.1.33	COG1521	Type III pantothenate kinase
BIMNHAED_00780	CDS	1020				hypothetical protein
BIMNHAED_00781	CDS	1230	rfbD	5.4.99.9		UDP-galactopyranose mutase
BIMNHAED_00782	CDS	1011	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
BIMNHAED_00783	CDS	1458				hypothetical protein
BIMNHAED_00784	CDS	1959				hypothetical protein
BIMNHAED_00785	CDS	1224	ackA_1	2.7.2.1	COG0282	Acetate kinase
BIMNHAED_00786	CDS	267	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
BIMNHAED_00787	CDS	1452	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
BIMNHAED_00788	CDS	666				hypothetical protein
BIMNHAED_00789	CDS	1149	rnd	3.1.13.5	COG0349	Ribonuclease D
BIMNHAED_00790	CDS	939	yegS	2.7.1.-		lipid kinase YegS
BIMNHAED_00791	CDS	1500	ydgI		COG0531	Putative arginine/ornithine antiporter
BIMNHAED_00792	CDS	426				hypothetical protein
BIMNHAED_00793	CDS	1821				hypothetical protein
BIMNHAED_00794	CDS	672	lexA_2	3.4.21.88		LexA repressor
BIMNHAED_00795	CDS	768				hypothetical protein
BIMNHAED_00796	CDS	567				hypothetical protein
BIMNHAED_00797	CDS	480				hypothetical protein
BIMNHAED_00798	CDS	555	xerC_1		COG4973	Tyrosine recombinase XerC
BIMNHAED_00799	tRNA	75				tRNA-Val(gac)
BIMNHAED_00800	CDS	465				hypothetical protein
BIMNHAED_00801	tRNA	76				tRNA-Gly(gcc)
BIMNHAED_00802	tRNA	74				tRNA-Cys(gca)
BIMNHAED_00803	tRNA	76				tRNA-Gly(gcc)
BIMNHAED_00804	CDS	909				hypothetical protein
BIMNHAED_00805	CDS	921				hypothetical protein
BIMNHAED_00806	CDS	900			COG0053	putative cation efflux system protein
BIMNHAED_00807	tRNA	89				tRNA-Leu(gag)
BIMNHAED_00808	CDS	255				hypothetical protein
BIMNHAED_00809	CDS	1581	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BIMNHAED_00810	CDS	771	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
BIMNHAED_00811	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
BIMNHAED_00812	CDS	1005	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
BIMNHAED_00813	CDS	939	whiA		COG1481	putative cell division protein WhiA
BIMNHAED_00814	CDS	1158				Gluconeogenesis factor
BIMNHAED_00815	CDS	972				Nucleotide-binding protein
BIMNHAED_00816	CDS	2223	uvrC		COG0322	UvrABC system protein C
BIMNHAED_00817	CDS	1959				hypothetical protein
BIMNHAED_00818	CDS	927	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
BIMNHAED_00819	CDS	1017	truB	5.4.99.25		tRNA pseudouridine synthase B
BIMNHAED_00820	CDS	1008	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
BIMNHAED_00821	CDS	390	rbfA		COG0858	30S ribosome-binding factor
BIMNHAED_00822	CDS	2736	infB			Translation initiation factor IF-2
BIMNHAED_00823	CDS	291				hypothetical protein
BIMNHAED_00824	CDS	1206	nusA		COG0195	Transcription termination/antitermination protein NusA
BIMNHAED_00825	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
BIMNHAED_00826	CDS	207				hypothetical protein
BIMNHAED_00827	CDS	759	hdfR_1			HTH-type transcriptional regulator HdfR
BIMNHAED_00828	CDS	1281				hypothetical protein
BIMNHAED_00829	CDS	1161	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
BIMNHAED_00830	CDS	1311	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
BIMNHAED_00831	CDS	849				hypothetical protein
BIMNHAED_00832	CDS	633		1.6.5.2		NAD(P)H dehydrogenase (quinone)
BIMNHAED_00833	CDS	879		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
BIMNHAED_00834	CDS	1626	fadK_1	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
BIMNHAED_00835	CDS	1635	fadK_2	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
BIMNHAED_00836	CDS	1143	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BIMNHAED_00837	CDS	813	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
BIMNHAED_00838	CDS	1029				hypothetical protein
BIMNHAED_00839	CDS	2106		1.18.-.-	COG0247	EtfAB:quinone oxidoreductase
BIMNHAED_00840	CDS	963	etfA		COG2025	Electron transfer flavoprotein subunit alpha
BIMNHAED_00841	CDS	768	fixA_1			Protein FixA
BIMNHAED_00842	CDS	591	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
BIMNHAED_00843	CDS	774				hypothetical protein
BIMNHAED_00844	CDS	1185	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
BIMNHAED_00845	CDS	2082		1.16.1.-	COG0446	Metal reductase
BIMNHAED_00846	CDS	654				hypothetical protein
BIMNHAED_00847	CDS	1215	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
BIMNHAED_00848	CDS	1698	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
BIMNHAED_00849	CDS	579				hypothetical protein
BIMNHAED_00850	CDS	1521	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
BIMNHAED_00851	CDS	1578	serA_1	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
BIMNHAED_00852	CDS	1083	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
BIMNHAED_00853	CDS	255				hypothetical protein
BIMNHAED_00854	CDS	777		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
BIMNHAED_00855	CDS	306				hypothetical protein
BIMNHAED_00856	CDS	3774	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
BIMNHAED_00857	CDS	2703	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
BIMNHAED_00858	CDS	318				hypothetical protein
BIMNHAED_00859	CDS	537				hypothetical protein
BIMNHAED_00860	CDS	282	higA1		COG1396	Antitoxin HigA1
BIMNHAED_00861	CDS	348				hypothetical protein
BIMNHAED_00862	CDS	294				hypothetical protein
BIMNHAED_00863	CDS	324	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
BIMNHAED_00864	CDS	960				hypothetical protein
BIMNHAED_00865	CDS	885	cmpR_1			HTH-type transcriptional activator CmpR
BIMNHAED_00866	CDS	687	tal	2.2.1.2	COG0176	putative transaldolase
BIMNHAED_00867	CDS	1995	rho	3.6.4.-		Transcription termination factor Rho
BIMNHAED_00868	CDS	1251				hypothetical protein
BIMNHAED_00869	CDS	2022				hypothetical protein
BIMNHAED_00870	CDS	825	rpsB		COG0052	30S ribosomal protein S2
BIMNHAED_00871	CDS	861	tsf		COG0264	Elongation factor Ts
BIMNHAED_00872	CDS	1281	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
BIMNHAED_00873	CDS	1512				hypothetical protein
BIMNHAED_00874	CDS	231	nfuA			Fe/S biogenesis protein NfuA
BIMNHAED_00875	CDS	291				hypothetical protein
BIMNHAED_00876	CDS	231				hypothetical protein
BIMNHAED_00877	CDS	852	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BIMNHAED_00878	CDS	381	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
BIMNHAED_00879	CDS	483				hypothetical protein
BIMNHAED_00880	CDS	1344	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
BIMNHAED_00881	CDS	675				hypothetical protein
BIMNHAED_00882	CDS	2628	polA	2.7.7.7	COG0258	DNA polymerase I
BIMNHAED_00883	CDS	966				hypothetical protein
BIMNHAED_00884	CDS	1224	arcA_5	3.5.3.6	COG2235	Arginine deiminase
BIMNHAED_00885	CDS	1599				hypothetical protein
BIMNHAED_00886	CDS	321	rplU		COG0261	50S ribosomal protein L21
BIMNHAED_00887	CDS	261	rpmA		COG0211	50S ribosomal protein L27
BIMNHAED_00888	CDS	1398	obg	3.6.5.-		GTPase Obg
BIMNHAED_00889	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
BIMNHAED_00890	CDS	1290	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
BIMNHAED_00891	CDS	669	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
BIMNHAED_00892	CDS	642				hypothetical protein
BIMNHAED_00893	CDS	456	rsfS			Ribosomal silencing factor RsfS
BIMNHAED_00894	CDS	2610				hypothetical protein
BIMNHAED_00895	CDS	1491	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
BIMNHAED_00896	CDS	1035	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
BIMNHAED_00897	CDS	1113				hypothetical protein
BIMNHAED_00898	CDS	2832	secA1		COG0653	Protein translocase subunit SecA 1
BIMNHAED_00899	CDS	1101	prfB			Peptide chain release factor 2
BIMNHAED_00900	CDS	834	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
BIMNHAED_00901	CDS	978	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
BIMNHAED_00902	CDS	891	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BIMNHAED_00903	CDS	915	ftsX		COG2177	Cell division protein FtsX
BIMNHAED_00904	CDS	1314				hypothetical protein
BIMNHAED_00905	CDS	2001	rnr	3.1.13.1	COG0557	Ribonuclease R
BIMNHAED_00906	CDS	360				hypothetical protein
BIMNHAED_00907	CDS	1380				hypothetical protein
BIMNHAED_00908	CDS	1497	ftsY			Signal recognition particle receptor FtsY
BIMNHAED_00909	CDS	1416	ffh		COG0541	Signal recognition particle protein
BIMNHAED_00910	CDS	1671				hypothetical protein
BIMNHAED_00911	CDS	999	dppB		COG0601	Dipeptide transport system permease protein DppB
BIMNHAED_00912	CDS	876	oppC		COG1173	Oligopeptide transport system permease protein OppC
BIMNHAED_00913	CDS	993	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BIMNHAED_00914	CDS	624	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
BIMNHAED_00915	CDS	246	rpsP		COG0228	30S ribosomal protein S16
BIMNHAED_00916	CDS	255				hypothetical protein
BIMNHAED_00917	CDS	525	rimM			Ribosome maturation factor RimM
BIMNHAED_00918	CDS	996	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
BIMNHAED_00919	CDS	615	lepB	3.4.21.89	COG0681	Signal peptidase I
BIMNHAED_00920	CDS	1140				hypothetical protein
BIMNHAED_00921	CDS	2088	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BIMNHAED_00922	CDS	912	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
BIMNHAED_00923	CDS	348				hypothetical protein
BIMNHAED_00924	CDS	261				hypothetical protein
BIMNHAED_00925	CDS	252				hypothetical protein
BIMNHAED_00926	CDS	186				hypothetical protein
BIMNHAED_00927	CDS	198				hypothetical protein
BIMNHAED_00928	CDS	381				hypothetical protein
BIMNHAED_00929	CDS	210				hypothetical protein
BIMNHAED_00930	CDS	168				hypothetical protein
BIMNHAED_00931	CDS	165				hypothetical protein
BIMNHAED_00932	CDS	183				hypothetical protein
BIMNHAED_00933	CDS	1875				hypothetical protein
BIMNHAED_00934	CDS	261				hypothetical protein
BIMNHAED_00935	CDS	618				hypothetical protein
BIMNHAED_00936	CDS	810				hypothetical protein
BIMNHAED_00937	CDS	1209				IS110 family transposase ISBth13
BIMNHAED_00938	CDS	321				hypothetical protein
BIMNHAED_00939	CDS	1020				hypothetical protein
BIMNHAED_00940	CDS	2718	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
BIMNHAED_00941	CDS	1128	drdI	5.3.1.-		5-deoxyribose 1-phosphate isomerase
BIMNHAED_00942	CDS	762	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
BIMNHAED_00943	CDS	783				hypothetical protein
BIMNHAED_00944	CDS	12201				hypothetical protein
BIMNHAED_00945	CDS	789				hypothetical protein
BIMNHAED_00946	CDS	330				hypothetical protein
BIMNHAED_00947	CDS	1812			COG1132	putative ABC transporter ATP-binding protein
BIMNHAED_00948	CDS	1908			COG1132	putative ABC transporter ATP-binding protein
BIMNHAED_00949	CDS	858				hypothetical protein
BIMNHAED_00950	CDS	1431				hypothetical protein
BIMNHAED_00951	CDS	894	nth_1	4.2.99.18		Endonuclease III
BIMNHAED_00952	CDS	642	mntP		COG1971	putative manganese efflux pump MntP
BIMNHAED_00953	CDS	933				hypothetical protein
BIMNHAED_00954	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
BIMNHAED_00955	CDS	1278				hypothetical protein
BIMNHAED_00956	CDS	1674	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
BIMNHAED_00957	CDS	687				hypothetical protein
BIMNHAED_00958	CDS	2652				hypothetical protein
BIMNHAED_00959	CDS	2193				hypothetical protein
BIMNHAED_00960	CDS	438				hypothetical protein
BIMNHAED_00961	CDS	501				hypothetical protein
BIMNHAED_00962	CDS	663	nth_2	4.2.99.18	COG0177	Endonuclease III
BIMNHAED_00963	CDS	3876	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
BIMNHAED_00964	CDS	1020	yicL		COG0697	putative inner membrane transporter YicL
BIMNHAED_00965	CDS	447				hypothetical protein
BIMNHAED_00966	CDS	2298				hypothetical protein
BIMNHAED_00967	CDS	1623	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
BIMNHAED_00968	CDS	1284				hypothetical protein
BIMNHAED_00969	CDS	417				hypothetical protein
BIMNHAED_00970	CDS	1269	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
BIMNHAED_00971	CDS	1602				hypothetical protein
BIMNHAED_00972	CDS	1392				hypothetical protein
BIMNHAED_00973	CDS	939				hypothetical protein
BIMNHAED_00974	CDS	486	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
BIMNHAED_00975	CDS	2367	priA	3.6.4.-	COG1198	Primosomal protein N'
BIMNHAED_00976	CDS	1251	rpoD			RNA polymerase sigma factor RpoD
BIMNHAED_00977	CDS	2172	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
BIMNHAED_00978	tRNA	75				tRNA-Asn(gtt)
BIMNHAED_00979	tRNA	86				tRNA-Leu(tag)
BIMNHAED_00980	CDS	1272	sstT		COG3633	Serine/threonine transporter SstT
BIMNHAED_00981	CDS	1656				hypothetical protein
BIMNHAED_00982	CDS	1881				hypothetical protein
BIMNHAED_00983	CDS	1629	nfdA_2	3.5.1.91		N-substituted formamide deformylase
BIMNHAED_00984	CDS	1686				hypothetical protein
BIMNHAED_00985	CDS	561				hypothetical protein
BIMNHAED_00986	CDS	537				hypothetical protein
BIMNHAED_00987	CDS	1374	tig_2	5.2.1.8		Trigger factor
BIMNHAED_00988	CDS	714	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
BIMNHAED_00989	CDS	1398	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
BIMNHAED_00990	CDS	2676	valS	6.1.1.9	COG0525	Valine--tRNA ligase
BIMNHAED_00991	CDS	576				hypothetical protein
BIMNHAED_00992	CDS	504				hypothetical protein
BIMNHAED_00993	CDS	1920	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
BIMNHAED_00994	CDS	327				hypothetical protein
BIMNHAED_00995	CDS	1485	panF		COG4145	Sodium/pantothenate symporter
BIMNHAED_00996	CDS	1011	trxB	1.8.1.9	COG0492	Thioredoxin reductase
BIMNHAED_00997	CDS	309				Thioredoxin C-1
BIMNHAED_00998	CDS	1389	kefB			Glutathione-regulated potassium-efflux system protein KefB
BIMNHAED_00999	CDS	1536				hypothetical protein
BIMNHAED_01000	CDS	2781	dmsA_4	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
BIMNHAED_01001	CDS	579	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BIMNHAED_01002	CDS	852	torD_4			Chaperone protein TorD
BIMNHAED_01003	CDS	297				hypothetical protein
BIMNHAED_01004	CDS	396				hypothetical protein
BIMNHAED_01005	CDS	1074	prfA		COG0216	Peptide chain release factor 1
BIMNHAED_01006	CDS	1110	prmC	2.1.1.297		Release factor glutamine methyltransferase
BIMNHAED_01007	CDS	831	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
BIMNHAED_01008	CDS	561	yrdA		COG0663	Protein YrdA
BIMNHAED_01009	CDS	1026				hypothetical protein
BIMNHAED_01010	CDS	1671	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
BIMNHAED_01011	CDS	2097	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
BIMNHAED_01012	CDS	483	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
BIMNHAED_01013	CDS	996	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
BIMNHAED_01014	CDS	696	xerC_2			Tyrosine recombinase XerC
BIMNHAED_01015	CDS	252				hypothetical protein
BIMNHAED_01016	CDS	513				hypothetical protein
BIMNHAED_01017	CDS	2223				hypothetical protein
BIMNHAED_01018	CDS	741	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
BIMNHAED_01019	CDS	309				hypothetical protein
BIMNHAED_01020	CDS	915	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BIMNHAED_01021	CDS	624				hypothetical protein
BIMNHAED_01022	CDS	1989	htpG		COG0326	Chaperone protein HtpG
BIMNHAED_01023	CDS	1131				hypothetical protein
BIMNHAED_01024	CDS	900				hypothetical protein
BIMNHAED_01025	CDS	1977	mdtD_1			Putative multidrug resistance protein MdtD
BIMNHAED_01026	CDS	1677				hypothetical protein
BIMNHAED_01027	CDS	2427	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
BIMNHAED_01028	CDS	633	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BIMNHAED_01029	CDS	573	dmsB_5		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BIMNHAED_01030	CDS	855	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
BIMNHAED_01031	CDS	669	dmsD_2		COG3381	Tat proofreading chaperone DmsD
BIMNHAED_01032	CDS	990				hypothetical protein
BIMNHAED_01033	CDS	1200				hypothetical protein
BIMNHAED_01034	CDS	1020				hypothetical protein
BIMNHAED_01035	CDS	1344				hypothetical protein
BIMNHAED_01036	CDS	414				hypothetical protein
BIMNHAED_01037	CDS	1215				hypothetical protein
BIMNHAED_01038	CDS	777	dnaJ_3			Chaperone protein DnaJ
BIMNHAED_01039	CDS	822				hypothetical protein
BIMNHAED_01040	CDS	1389				hypothetical protein
BIMNHAED_01041	CDS	1323	proP_2			Proline/betaine transporter
BIMNHAED_01042	CDS	831	crnA	3.5.2.10		Creatinine amidohydrolase
BIMNHAED_01043	CDS	1170				hypothetical protein
BIMNHAED_01044	CDS	585				hypothetical protein
BIMNHAED_01045	CDS	885	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
BIMNHAED_01046	CDS	723				hypothetical protein
BIMNHAED_01047	CDS	1590				hypothetical protein
BIMNHAED_01048	CDS	957				hypothetical protein
BIMNHAED_01049	CDS	318				hypothetical protein
BIMNHAED_01050	CDS	597	recR		COG0353	Recombination protein RecR
BIMNHAED_01051	CDS	309			COG0718	Nucleoid-associated protein
BIMNHAED_01052	CDS	2433				hypothetical protein
BIMNHAED_01053	CDS	855				hypothetical protein
BIMNHAED_01054	CDS	1659				hypothetical protein
BIMNHAED_01055	CDS	1038				hypothetical protein
BIMNHAED_01056	CDS	1782	aspS	6.1.1.12		Aspartate--tRNA ligase
BIMNHAED_01057	CDS	2661	acn	4.2.1.3	COG1048	Aconitate hydratase A
BIMNHAED_01058	CDS	603				hypothetical protein
BIMNHAED_01059	rRNA	93				5S ribosomal RNA (partial)
BIMNHAED_01060	CDS	447				hypothetical protein
BIMNHAED_01061	CDS	441				hypothetical protein
BIMNHAED_01062	CDS	2142				hypothetical protein
BIMNHAED_01063	CDS	516				hypothetical protein
BIMNHAED_01064	CDS	165				hypothetical protein
BIMNHAED_01065	CDS	243				hypothetical protein
BIMNHAED_01066	CDS	951				hypothetical protein
BIMNHAED_01067	CDS	987				hypothetical protein
BIMNHAED_01068	CDS	1332				hypothetical protein
BIMNHAED_01069	CDS	1317				hypothetical protein
BIMNHAED_01070	CDS	816				hypothetical protein
BIMNHAED_01071	CDS	1332	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
BIMNHAED_01072	CDS	798				hypothetical protein
BIMNHAED_01073	CDS	2919	uvrA_2		COG0178	UvrABC system protein A
BIMNHAED_01074	CDS	1320				hypothetical protein
BIMNHAED_01075	CDS	99				hypothetical protein
BIMNHAED_01076	CDS	969	xerD_2		COG4974	Tyrosine recombinase XerD
BIMNHAED_01077	CDS	1365	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
BIMNHAED_01078	CDS	948				hypothetical protein
BIMNHAED_01079	CDS	1497	comM		COG0606	Competence protein ComM
BIMNHAED_01080	CDS	501				hypothetical protein
BIMNHAED_01081	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BIMNHAED_01082	CDS	348	rplS			50S ribosomal protein L19
BIMNHAED_01083	CDS	936			COG0330	putative protein
BIMNHAED_01084	CDS	1308	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
BIMNHAED_01085	CDS	1587	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
BIMNHAED_01086	CDS	684				hypothetical protein
BIMNHAED_01087	CDS	942	cysK	2.5.1.47		Cysteine synthase
BIMNHAED_01088	tRNA	77				tRNA-Asp(gtc)
BIMNHAED_01089	tRNA	77				tRNA-Asp(gtc)
BIMNHAED_01090	CDS	363			COG0537	putative HIT-like protein
BIMNHAED_01091	CDS	651				hypothetical protein
BIMNHAED_01092	CDS	2004				hypothetical protein
BIMNHAED_01093	CDS	1206				hypothetical protein
BIMNHAED_01094	CDS	1257	mrdB_2	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
BIMNHAED_01095	CDS	2175	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
BIMNHAED_01096	CDS	528				hypothetical protein
BIMNHAED_01097	CDS	1023				hypothetical protein
BIMNHAED_01098	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
BIMNHAED_01099	CDS	1581	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BIMNHAED_01100	CDS	1374				hypothetical protein
BIMNHAED_01101	CDS	1290	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
BIMNHAED_01102	CDS	789				hypothetical protein
BIMNHAED_01103	CDS	903	asrB		COG0543	Anaerobic sulfite reductase subunit B
BIMNHAED_01104	CDS	1026	asrA		COG1145	Anaerobic sulfite reductase subunit A
BIMNHAED_01105	CDS	405	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
BIMNHAED_01106	CDS	1386				hypothetical protein
BIMNHAED_01107	CDS	534	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
BIMNHAED_01108	CDS	1446	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BIMNHAED_01109	tRNA	76				tRNA-Arg(ccg)
BIMNHAED_01110	CDS	948	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
BIMNHAED_01111	CDS	405				hypothetical protein
BIMNHAED_01112	tRNA	75				tRNA-Glu(ttc)
BIMNHAED_01113	CDS	1002				hypothetical protein
