locus_tag	ftype	length_bp	gene	EC_number	COG	product
KFNBJHEN_00746	CDS	690				hypothetical protein
KFNBJHEN_00747	CDS	1089	hycE		COG3261	Formate hydrogenlyase subunit 5
KFNBJHEN_00748	CDS	366	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I
KFNBJHEN_00749	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
KFNBJHEN_00750	CDS	1893				hypothetical protein
KFNBJHEN_00751	CDS	1308	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
KFNBJHEN_00752	CDS	432				hypothetical protein
KFNBJHEN_00753	CDS	1515				hypothetical protein
KFNBJHEN_00754	CDS	444				hypothetical protein
KFNBJHEN_00755	CDS	1725				hypothetical protein
KFNBJHEN_00756	CDS	594				hypothetical protein
KFNBJHEN_00757	CDS	444				hypothetical protein
KFNBJHEN_00758	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
KFNBJHEN_00759	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
KFNBJHEN_00760	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
KFNBJHEN_00761	CDS	600				hypothetical protein
KFNBJHEN_00762	CDS	510				hypothetical protein
KFNBJHEN_00763	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
KFNBJHEN_00764	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
KFNBJHEN_00765	CDS	639	lexA_1	3.4.21.88	COG1974	LexA repressor
KFNBJHEN_00766	CDS	1323	hflX		COG2262	GTPase HflX
KFNBJHEN_00767	CDS	924	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
KFNBJHEN_00768	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KFNBJHEN_00769	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KFNBJHEN_00770	CDS	333				hypothetical protein
KFNBJHEN_00771	CDS	1086	mutL			DNA mismatch repair protein MutL
KFNBJHEN_00772	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
KFNBJHEN_00773	CDS	708	recX			Regulatory protein RecX
KFNBJHEN_00774	CDS	1056	recA		COG0468	Protein RecA
KFNBJHEN_00775	CDS	1179	cinA			Putative competence-damage inducible protein
KFNBJHEN_00776	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
KFNBJHEN_00777	CDS	498				hypothetical protein
KFNBJHEN_00778	CDS	1164				hypothetical protein
KFNBJHEN_00779	CDS	2577				hypothetical protein
KFNBJHEN_00780	CDS	1878	rnjA	3.1.-.-	COG0595	Ribonuclease J1
KFNBJHEN_00781	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KFNBJHEN_00782	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
KFNBJHEN_00783	CDS	2241	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
KFNBJHEN_00784	CDS	288	rpsO		COG0184	30S ribosomal protein S15
KFNBJHEN_00785	CDS	768	recO			DNA repair protein RecO
KFNBJHEN_00786	CDS	2268				hypothetical protein
KFNBJHEN_00787	CDS	954	era			GTPase Era
KFNBJHEN_00788	CDS	396	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
KFNBJHEN_00789	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
KFNBJHEN_00790	CDS	966			COG1702	PhoH-like protein
KFNBJHEN_00791	CDS	1455				hypothetical protein
KFNBJHEN_00792	CDS	564	efp		COG0231	Elongation factor P
KFNBJHEN_00793	CDS	1521				hypothetical protein
KFNBJHEN_00794	CDS	2484	ynfF_2	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
KFNBJHEN_00795	CDS	627	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_00796	CDS	588	dmsD_2		COG3381	Tat proofreading chaperone DmsD
KFNBJHEN_00797	CDS	744				hypothetical protein
KFNBJHEN_00798	CDS	948				hypothetical protein
KFNBJHEN_00799	CDS	1146		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
KFNBJHEN_00800	CDS	450	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
KFNBJHEN_00801	CDS	1110	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
KFNBJHEN_00802	CDS	549	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
KFNBJHEN_00803	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
KFNBJHEN_00804	CDS	1440	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
KFNBJHEN_00805	CDS	930	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
KFNBJHEN_00806	CDS	633				hypothetical protein
KFNBJHEN_00807	CDS	1221	mltG	4.2.2.-		Endolytic murein transglycosylase
KFNBJHEN_00808	CDS	408	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
KFNBJHEN_00809	CDS	1149				TelA-like protein
KFNBJHEN_00810	CDS	1641				hypothetical protein
KFNBJHEN_00811	CDS	927	xerC_1			Tyrosine recombinase XerC
KFNBJHEN_00812	CDS	954				hypothetical protein
KFNBJHEN_00813	CDS	2511				hypothetical protein
KFNBJHEN_00814	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
KFNBJHEN_00815	CDS	1434				hypothetical protein
KFNBJHEN_00816	CDS	897				hypothetical protein
KFNBJHEN_00817	CDS	1269			COG2256	putative AAA domain-containing protein
KFNBJHEN_00818	CDS	813	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
KFNBJHEN_00819	CDS	1122	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
KFNBJHEN_00820	CDS	924				hypothetical protein
KFNBJHEN_00821	CDS	747				hypothetical protein
KFNBJHEN_00822	CDS	1851		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_00823	CDS	570				hypothetical protein
KFNBJHEN_00824	CDS	1110				hypothetical protein
KFNBJHEN_00825	CDS	639				hypothetical protein
KFNBJHEN_00826	CDS	309	hxlR		COG1733	HTH-type transcriptional activator HxlR
KFNBJHEN_00827	CDS	435				hypothetical protein
KFNBJHEN_00828	CDS	1464				hypothetical protein
KFNBJHEN_00829	CDS	471				hypothetical protein
KFNBJHEN_00830	CDS	1635				hypothetical protein
KFNBJHEN_00831	CDS	1344				hypothetical protein
KFNBJHEN_00832	CDS	843				hypothetical protein
KFNBJHEN_00833	CDS	1674		2.1.1.72		Modification methylase Eco57IB
KFNBJHEN_00834	CDS	192				hypothetical protein
KFNBJHEN_00835	CDS	768	ccsA			Cytochrome c biogenesis protein CcsA
KFNBJHEN_00836	CDS	759				hypothetical protein
KFNBJHEN_00837	CDS	714	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
KFNBJHEN_00838	CDS	2373	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
KFNBJHEN_00839	CDS	666	ccmE			Cytochrome c-type biogenesis protein CcmE
KFNBJHEN_00840	CDS	1275	nrfA_1	1.7.2.2		Cytochrome c-552
KFNBJHEN_00841	CDS	891	napH		COG0348	Ferredoxin-type protein NapH
KFNBJHEN_00842	CDS	255	napD			Chaperone NapD
KFNBJHEN_00843	CDS	342				hypothetical protein
KFNBJHEN_00844	CDS	2541	napA_3	1.9.6.1		Periplasmic nitrate reductase
KFNBJHEN_00845	CDS	627	napG_4		COG1145	Ferredoxin-type protein NapG
KFNBJHEN_00846	CDS	1392	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
KFNBJHEN_00847	CDS	621	yqgN		COG0212	putative protein YqgN
KFNBJHEN_00848	CDS	1368				hypothetical protein
KFNBJHEN_00849	CDS	1365				hypothetical protein
KFNBJHEN_00850	CDS	396				hypothetical protein
KFNBJHEN_00851	CDS	213				hypothetical protein
KFNBJHEN_00852	CDS	348				hypothetical protein
KFNBJHEN_00853	CDS	411				hypothetical protein
KFNBJHEN_00854	CDS	2904				hypothetical protein
KFNBJHEN_00855	CDS	1890				hypothetical protein
KFNBJHEN_00856	CDS	675				hypothetical protein
KFNBJHEN_00857	CDS	603				hypothetical protein
KFNBJHEN_00858	CDS	1536				hypothetical protein
KFNBJHEN_00859	CDS	675				hypothetical protein
KFNBJHEN_00860	CDS	981				hypothetical protein
KFNBJHEN_00861	CDS	975				hypothetical protein
KFNBJHEN_00862	CDS	399				hypothetical protein
KFNBJHEN_00863	CDS	1386				hypothetical protein
KFNBJHEN_00864	CDS	2547	pcrA_4	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
KFNBJHEN_00865	CDS	633	qrcC	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
KFNBJHEN_00866	CDS	1272				hypothetical protein
KFNBJHEN_00867	CDS	363				hypothetical protein
KFNBJHEN_00868	CDS	1440	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
KFNBJHEN_00869	CDS	696				hypothetical protein
KFNBJHEN_00870	CDS	4767				hypothetical protein
KFNBJHEN_00871	CDS	699	walR_3		COG0745	Transcriptional regulatory protein WalR
KFNBJHEN_00872	CDS	1689	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_00873	CDS	2673	ynfF_3	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
KFNBJHEN_00874	CDS	561	dmsB_5		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_00875	CDS	678	torD_5			Chaperone protein TorD
KFNBJHEN_00876	CDS	366				hypothetical protein
KFNBJHEN_00877	CDS	306				hypothetical protein
KFNBJHEN_00878	CDS	837	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
KFNBJHEN_00879	CDS	582				hypothetical protein
KFNBJHEN_00880	CDS	945				hypothetical protein
KFNBJHEN_00881	CDS	459	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
KFNBJHEN_00882	tRNA	87				tRNA-Gly(gcc)
KFNBJHEN_00883	CDS	420	cymR			HTH-type transcriptional regulator CymR
KFNBJHEN_00884	CDS	2601	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_00885	CDS	1578	metG	6.1.1.10		Methionine--tRNA ligase
KFNBJHEN_00886	CDS	981	dtd3_2	3.1.1.96		D-aminoacyl-tRNA deacylase
KFNBJHEN_00887	CDS	918				hypothetical protein
KFNBJHEN_00888	CDS	1170	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
KFNBJHEN_00889	CDS	861				hypothetical protein
KFNBJHEN_00890	CDS	630				hypothetical protein
KFNBJHEN_00891	CDS	1545				hypothetical protein
KFNBJHEN_00892	CDS	597	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
KFNBJHEN_00893	CDS	2067	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
KFNBJHEN_00894	CDS	1203	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
KFNBJHEN_00895	CDS	690				hypothetical protein
KFNBJHEN_00896	CDS	1755				hypothetical protein
KFNBJHEN_00897	CDS	888				hypothetical protein
KFNBJHEN_00898	CDS	204				hypothetical protein
KFNBJHEN_00899	CDS	1740				hypothetical protein
KFNBJHEN_00900	CDS	270	tatA_2			Sec-independent protein translocase protein TatA
KFNBJHEN_00901	CDS	996	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
KFNBJHEN_00902	CDS	483	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
KFNBJHEN_00903	CDS	2097	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
KFNBJHEN_00904	CDS	1671	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
KFNBJHEN_00905	CDS	1026				hypothetical protein
KFNBJHEN_00906	CDS	561	yrdA		COG0663	Protein YrdA
KFNBJHEN_00907	CDS	831	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
KFNBJHEN_00908	CDS	1110	prmC	2.1.1.297		Release factor glutamine methyltransferase
KFNBJHEN_00909	CDS	1074	prfA		COG0216	Peptide chain release factor 1
KFNBJHEN_00910	CDS	396				hypothetical protein
KFNBJHEN_00911	CDS	297				hypothetical protein
KFNBJHEN_00912	CDS	852	torD_6			Chaperone protein TorD
KFNBJHEN_00913	CDS	579	dmsB_6		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_00914	CDS	2781	dmsA_4	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
KFNBJHEN_00915	CDS	1536				hypothetical protein
KFNBJHEN_00916	CDS	1389	kefB			Glutathione-regulated potassium-efflux system protein KefB
KFNBJHEN_00917	CDS	309				Thioredoxin C-1
KFNBJHEN_00918	CDS	1011	trxB	1.8.1.9	COG0492	Thioredoxin reductase
KFNBJHEN_00919	CDS	1485	panF		COG4145	Sodium/pantothenate symporter
KFNBJHEN_00920	CDS	327				hypothetical protein
KFNBJHEN_00921	CDS	1920	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
KFNBJHEN_00922	CDS	504				hypothetical protein
KFNBJHEN_00923	CDS	576				hypothetical protein
KFNBJHEN_00924	CDS	2676	valS	6.1.1.9	COG0525	Valine--tRNA ligase
KFNBJHEN_00925	CDS	1398	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
KFNBJHEN_00926	CDS	714	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
KFNBJHEN_00927	CDS	1401	tig_2	5.2.1.8		Trigger factor
KFNBJHEN_00928	CDS	537				hypothetical protein
KFNBJHEN_00929	CDS	561				hypothetical protein
KFNBJHEN_00930	CDS	1686				hypothetical protein
KFNBJHEN_00931	CDS	1629	nfdA_1	3.5.1.91		N-substituted formamide deformylase
KFNBJHEN_00932	CDS	1881				hypothetical protein
KFNBJHEN_00933	CDS	1656				hypothetical protein
KFNBJHEN_00934	CDS	1272	sstT		COG3633	Serine/threonine transporter SstT
KFNBJHEN_00935	tRNA	86				tRNA-Leu(tag)
KFNBJHEN_00936	tRNA	75				tRNA-Asn(gtt)
KFNBJHEN_00937	CDS	2172	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
KFNBJHEN_00938	CDS	1251	rpoD			RNA polymerase sigma factor RpoD
KFNBJHEN_00939	CDS	711	walR_4		COG0745	Transcriptional regulatory protein WalR
KFNBJHEN_00940	CDS	1809	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_00941	CDS	618	dmsB_7		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_00942	CDS	2628	dmsA_5	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
KFNBJHEN_00943	CDS	456				hypothetical protein
KFNBJHEN_00944	CDS	474				hypothetical protein
KFNBJHEN_00945	CDS	735				hypothetical protein
KFNBJHEN_00946	CDS	954				hypothetical protein
KFNBJHEN_00947	CDS	2202	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
KFNBJHEN_00948	CDS	1701	tagU_3	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
KFNBJHEN_00949	CDS	786	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
KFNBJHEN_00950	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
KFNBJHEN_00951	CDS	480	mscL			Large-conductance mechanosensitive channel
KFNBJHEN_00952	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
KFNBJHEN_00953	CDS	276				hypothetical protein
KFNBJHEN_00954	CDS	459				hypothetical protein
KFNBJHEN_00955	CDS	1017				hypothetical protein
KFNBJHEN_00956	CDS	366				hypothetical protein
KFNBJHEN_00957	CDS	1308	menF	5.4.4.2		Isochorismate synthase MenF
KFNBJHEN_00958	CDS	2223	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
KFNBJHEN_00959	CDS	963	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KFNBJHEN_00960	CDS	324				hypothetical protein
KFNBJHEN_00961	CDS	1581	opuE_1		COG0591	Osmoregulated proline transporter OpuE
KFNBJHEN_00962	CDS	1647				hypothetical protein
KFNBJHEN_00963	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
KFNBJHEN_00964	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
KFNBJHEN_00965	CDS	1368				hypothetical protein
KFNBJHEN_00966	tRNA	77				tRNA-Arg(acg)
KFNBJHEN_00967	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
KFNBJHEN_00968	tRNA	88				tRNA-Ser(tga)
KFNBJHEN_00969	CDS	567	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
KFNBJHEN_00970	CDS	1065	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
KFNBJHEN_00971	CDS	363				hypothetical protein
KFNBJHEN_00972	tRNA	91				tRNA-Ser(gct)
KFNBJHEN_00973	CDS	1428				hypothetical protein
KFNBJHEN_00974	CDS	1578	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_00975	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
KFNBJHEN_00976	CDS	1503				hypothetical protein
KFNBJHEN_00977	CDS	1638				hypothetical protein
KFNBJHEN_00978	CDS	897	resA			Thiol-disulfide oxidoreductase ResA
KFNBJHEN_00979	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
KFNBJHEN_00980	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
KFNBJHEN_00981	CDS	1326				hypothetical protein
KFNBJHEN_00982	CDS	711	regX3_1		COG0745	Sensory transduction protein regX3
KFNBJHEN_00983	CDS	1560	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
KFNBJHEN_00984	CDS	1035	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
KFNBJHEN_00985	CDS	720				hypothetical protein
KFNBJHEN_00986	CDS	3843	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase
KFNBJHEN_00987	CDS	921	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
KFNBJHEN_00988	CDS	132				hypothetical protein
KFNBJHEN_00989	CDS	1521	trkH_1		COG0168	Trk system potassium uptake protein TrkH
KFNBJHEN_00990	CDS	858				hypothetical protein
KFNBJHEN_00991	CDS	1017	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KFNBJHEN_00992	CDS	1416				hypothetical protein
KFNBJHEN_00993	CDS	891				hypothetical protein
KFNBJHEN_00994	CDS	1458				hypothetical protein
KFNBJHEN_00995	CDS	819				hypothetical protein
KFNBJHEN_00996	CDS	543				hypothetical protein
KFNBJHEN_00997	CDS	1086				hypothetical protein
KFNBJHEN_00998	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
KFNBJHEN_00999	CDS	2832	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
KFNBJHEN_01000	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
KFNBJHEN_01001	CDS	2079	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
KFNBJHEN_01002	CDS	1788	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
KFNBJHEN_01003	CDS	366				hypothetical protein
KFNBJHEN_01004	CDS	2523	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
KFNBJHEN_01005	CDS	513	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
KFNBJHEN_01006	CDS	819	focA		COG2116	putative formate transporter 1
KFNBJHEN_01007	CDS	1698				hypothetical protein
KFNBJHEN_01008	CDS	111				hypothetical protein
KFNBJHEN_01009	CDS	1440				hypothetical protein
KFNBJHEN_01010	CDS	861	folD			Bifunctional protein FolD protein
KFNBJHEN_01011	CDS	615	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
KFNBJHEN_01012	CDS	1689	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
KFNBJHEN_01013	CDS	771	coaX_1	2.7.1.33	COG1521	Type III pantothenate kinase
KFNBJHEN_01014	CDS	624	regX3_2		COG0745	Sensory transduction protein regX3
KFNBJHEN_01015	CDS	645	bioY		COG1268	Biotin transporter BioY
KFNBJHEN_01016	CDS	1539	mepA_1		COG0534	Multidrug export protein MepA
KFNBJHEN_01017	CDS	846	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
KFNBJHEN_01018	CDS	1314				hypothetical protein
KFNBJHEN_01019	CDS	2349	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
KFNBJHEN_01020	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
KFNBJHEN_01021	CDS	741		3.6.1.9		dTTP/UTP pyrophosphatase
KFNBJHEN_01022	CDS	1125	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
KFNBJHEN_01023	CDS	1542	rlmD	2.1.1.190		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
KFNBJHEN_01024	CDS	372				hypothetical protein
KFNBJHEN_01025	CDS	3195	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFNBJHEN_01026	CDS	516	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
KFNBJHEN_01027	tRNA	92				tRNA-Pro(cgg)
KFNBJHEN_01028	CDS	741				hypothetical protein
KFNBJHEN_01029	CDS	837	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
KFNBJHEN_01030	CDS	945				hypothetical protein
KFNBJHEN_01031	CDS	1128				hypothetical protein
KFNBJHEN_01032	CDS	1455	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
KFNBJHEN_01033	CDS	1206	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
KFNBJHEN_01034	CDS	1410	galK	2.7.1.6		Galactokinase
KFNBJHEN_01035	CDS	2070	lacZ	3.2.1.23		Beta-galactosidase
KFNBJHEN_01036	CDS	639				hypothetical protein
KFNBJHEN_01037	CDS	1104				hypothetical protein
KFNBJHEN_01038	CDS	1620				hypothetical protein
KFNBJHEN_01039	CDS	1680	ifcA_5	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01040	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
KFNBJHEN_01041	CDS	96				hypothetical protein
KFNBJHEN_01042	CDS	237				hypothetical protein
KFNBJHEN_01043	CDS	2814	clpB		COG0542	Chaperone protein ClpB
KFNBJHEN_01044	CDS	597				hypothetical protein
KFNBJHEN_01045	CDS	603				hypothetical protein
KFNBJHEN_01046	CDS	1353	gltT			Proton/sodium-glutamate symport protein
KFNBJHEN_01047	CDS	1410		3.4.13.-		Putative dipeptidase
KFNBJHEN_01048	CDS	714	lytR		COG3279	Sensory transduction protein LytR
KFNBJHEN_01049	CDS	1896	pgi	5.3.1.9		Glucose-6-phosphate isomerase
KFNBJHEN_01050	CDS	2493	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
KFNBJHEN_01051	CDS	249	hypC		COG0298	Hydrogenase maturation factor HypC
KFNBJHEN_01052	CDS	1092	hypD		COG0409	Hydrogenase maturation factor HypD
KFNBJHEN_01053	CDS	1254				hypothetical protein
KFNBJHEN_01054	CDS	294				hypothetical protein
KFNBJHEN_01055	CDS	444	yqeY		COG1610	putative protein YqeY
KFNBJHEN_01056	CDS	2214				hypothetical protein
KFNBJHEN_01057	CDS	1026	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFNBJHEN_01058	CDS	99				hypothetical protein
KFNBJHEN_01059	CDS	1167	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
KFNBJHEN_01060	CDS	675	graR		COG0745	Response regulator protein GraR
KFNBJHEN_01061	CDS	813				hypothetical protein
KFNBJHEN_01062	CDS	222				hypothetical protein
KFNBJHEN_01063	CDS	492				hypothetical protein
KFNBJHEN_01064	CDS	1950				hypothetical protein
KFNBJHEN_01065	CDS	852				hypothetical protein
KFNBJHEN_01066	CDS	771				hypothetical protein
KFNBJHEN_01067	CDS	663				hypothetical protein
KFNBJHEN_01068	CDS	672	trkA		COG0569	Trk system potassium uptake protein TrkA
KFNBJHEN_01069	CDS	2073				hypothetical protein
KFNBJHEN_01070	CDS	528	aroK_2	2.7.1.71	COG0703	Shikimate kinase 1
KFNBJHEN_01071	CDS	1518	alsT_3		COG1115	Amino-acid carrier protein AlsT
KFNBJHEN_01072	CDS	1347	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
KFNBJHEN_01073	CDS	1173	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
KFNBJHEN_01074	CDS	849	fliY		COG0834	L-cystine-binding protein FliY
KFNBJHEN_01075	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
KFNBJHEN_01076	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
KFNBJHEN_01077	CDS	1581				hypothetical protein
KFNBJHEN_01078	CDS	1374	pqqE	1.21.98.4		PqqA peptide cyclase
KFNBJHEN_01079	CDS	321				hypothetical protein
KFNBJHEN_01080	CDS	321				hypothetical protein
KFNBJHEN_01081	CDS	651				hypothetical protein
KFNBJHEN_01082	CDS	123				hypothetical protein
KFNBJHEN_01083	CDS	801				hypothetical protein
KFNBJHEN_01084	CDS	225				hypothetical protein
KFNBJHEN_01085	CDS	231				hypothetical protein
KFNBJHEN_01086	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
KFNBJHEN_01087	CDS	564	frr		COG0233	Ribosome-recycling factor
KFNBJHEN_01088	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
KFNBJHEN_01089	CDS	1029				hypothetical protein
KFNBJHEN_01090	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
KFNBJHEN_01091	CDS	3819				hypothetical protein
KFNBJHEN_01092	CDS	471				hypothetical protein
KFNBJHEN_01093	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
KFNBJHEN_01094	CDS	870				hypothetical protein
KFNBJHEN_01095	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
KFNBJHEN_01096	CDS	1338				hypothetical protein
KFNBJHEN_01097	CDS	2784	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
KFNBJHEN_01098	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
KFNBJHEN_01099	CDS	900				hypothetical protein
KFNBJHEN_01100	CDS	633				hypothetical protein
KFNBJHEN_01101	CDS	678				hypothetical protein
KFNBJHEN_01102	CDS	660				hypothetical protein
KFNBJHEN_01103	CDS	4350				hypothetical protein
KFNBJHEN_01104	CDS	1014				hypothetical protein
KFNBJHEN_01105	CDS	672	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
KFNBJHEN_01106	CDS	915	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
