locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBCBFIFP_00734	CDS	675				hypothetical protein
MBCBFIFP_00735	CDS	1344	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
MBCBFIFP_00736	CDS	483				hypothetical protein
MBCBFIFP_00737	CDS	381	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
MBCBFIFP_00738	CDS	417	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
MBCBFIFP_00739	CDS	300				hypothetical protein
MBCBFIFP_00740	CDS	558				hypothetical protein
MBCBFIFP_00741	CDS	1608				hypothetical protein
MBCBFIFP_00742	CDS	582				hypothetical protein
MBCBFIFP_00743	CDS	1356	tig_1	5.2.1.8	COG0544	Trigger factor
MBCBFIFP_00744	CDS	2097				hypothetical protein
MBCBFIFP_00745	CDS	861	slyA			Transcriptional regulator SlyA
MBCBFIFP_00746	CDS	1848				hypothetical protein
MBCBFIFP_00747	CDS	693	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
MBCBFIFP_00748	CDS	702			COG1136	putative ABC transporter ATP-binding protein
MBCBFIFP_00749	CDS	1533				hypothetical protein
MBCBFIFP_00750	CDS	1596				hypothetical protein
MBCBFIFP_00751	CDS	432				hypothetical protein
MBCBFIFP_00752	CDS	438			COG3279	putative HTH-type transcriptional regulator
MBCBFIFP_00753	CDS	1572	pepD	3.4.-.-	COG4690	Dipeptidase
MBCBFIFP_00754	CDS	1371	tap			Multidrug efflux pump Tap
MBCBFIFP_00755	CDS	846				hypothetical protein
MBCBFIFP_00756	CDS	99				hypothetical protein
MBCBFIFP_00757	CDS	306				hypothetical protein
MBCBFIFP_00758	CDS	5061	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
MBCBFIFP_00759	CDS	1578				hypothetical protein
MBCBFIFP_00760	CDS	912	hutG	3.5.3.8		Formimidoylglutamase
MBCBFIFP_00761	CDS	1590				hypothetical protein
MBCBFIFP_00762	CDS	1506				hypothetical protein
MBCBFIFP_00763	CDS	462				hypothetical protein
MBCBFIFP_00764	CDS	534				hypothetical protein
MBCBFIFP_00765	CDS	2421	ynfF_3	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
MBCBFIFP_00766	CDS	618	soeB_6		COG0437	Sulfite dehydrogenase subunit B
MBCBFIFP_00767	CDS	1167				hypothetical protein
MBCBFIFP_00768	CDS	687	torD_5			Chaperone protein TorD
MBCBFIFP_00769	CDS	900				hypothetical protein
MBCBFIFP_00770	CDS	2364	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
MBCBFIFP_00771	CDS	669	dmsB_10		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
MBCBFIFP_00772	CDS	222	rhaM_1	5.1.3.32	COG3254	L-rhamnose mutarotase
MBCBFIFP_00773	CDS	687				hypothetical protein
MBCBFIFP_00774	CDS	1254	arcA_4	3.5.3.6		Arginine deiminase
MBCBFIFP_00775	CDS	1431				hypothetical protein
MBCBFIFP_00776	CDS	1248	arcA_5	3.5.3.6	COG2235	Arginine deiminase
MBCBFIFP_00777	CDS	1008	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
MBCBFIFP_00778	CDS	312	rhaM_2	5.1.3.32		L-rhamnose mutarotase
MBCBFIFP_00779	CDS	1368				hypothetical protein
MBCBFIFP_00780	CDS	1365				hypothetical protein
MBCBFIFP_00781	CDS	396				hypothetical protein
MBCBFIFP_00782	CDS	126				hypothetical protein
MBCBFIFP_00783	CDS	348				hypothetical protein
MBCBFIFP_00784	CDS	411				hypothetical protein
MBCBFIFP_00785	CDS	2904				hypothetical protein
MBCBFIFP_00786	CDS	1890				hypothetical protein
MBCBFIFP_00787	CDS	675				hypothetical protein
MBCBFIFP_00788	CDS	603				hypothetical protein
MBCBFIFP_00789	CDS	1536				hypothetical protein
MBCBFIFP_00790	CDS	675				hypothetical protein
MBCBFIFP_00791	CDS	981				hypothetical protein
MBCBFIFP_00792	CDS	975				hypothetical protein
MBCBFIFP_00793	CDS	399				hypothetical protein
MBCBFIFP_00794	CDS	1386				hypothetical protein
MBCBFIFP_00795	CDS	2547	pcrA_2	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
MBCBFIFP_00796	CDS	633	qrcC	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
MBCBFIFP_00797	CDS	1272				hypothetical protein
MBCBFIFP_00798	CDS	363				hypothetical protein
MBCBFIFP_00799	CDS	432				hypothetical protein
MBCBFIFP_00800	CDS	1440	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
MBCBFIFP_00801	CDS	747				hypothetical protein
MBCBFIFP_00802	CDS	4767				hypothetical protein
MBCBFIFP_00803	CDS	699	walR_1		COG0745	Transcriptional regulatory protein WalR
MBCBFIFP_00804	CDS	1689	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
MBCBFIFP_00805	CDS	2673	ynfF_4	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
MBCBFIFP_00806	CDS	561	dmsB_11		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
MBCBFIFP_00807	CDS	678	torD_6			Chaperone protein TorD
MBCBFIFP_00808	CDS	366				hypothetical protein
MBCBFIFP_00809	CDS	306				hypothetical protein
MBCBFIFP_00810	CDS	837	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MBCBFIFP_00811	CDS	231				hypothetical protein
MBCBFIFP_00812	CDS	360	yccF		COG3304	Inner membrane protein YccF
MBCBFIFP_00813	CDS	699				hypothetical protein
MBCBFIFP_00814	CDS	225				hypothetical protein
MBCBFIFP_00815	CDS	315				hypothetical protein
MBCBFIFP_00816	CDS	912	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
MBCBFIFP_00817	CDS	768	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
MBCBFIFP_00818	CDS	663				hypothetical protein
MBCBFIFP_00819	CDS	1110	yicL		COG0697	putative inner membrane transporter YicL
MBCBFIFP_00820	CDS	3870	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MBCBFIFP_00821	CDS	663	nth_1	4.2.99.18	COG0177	Endonuclease III
MBCBFIFP_00822	CDS	501				hypothetical protein
MBCBFIFP_00823	CDS	438				hypothetical protein
MBCBFIFP_00824	CDS	2193				hypothetical protein
MBCBFIFP_00825	CDS	2652				hypothetical protein
MBCBFIFP_00826	CDS	687				hypothetical protein
MBCBFIFP_00827	CDS	1674	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
MBCBFIFP_00828	CDS	1278				hypothetical protein
MBCBFIFP_00829	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
MBCBFIFP_00830	CDS	933				hypothetical protein
MBCBFIFP_00831	CDS	642	mntP		COG1971	putative manganese efflux pump MntP
MBCBFIFP_00832	CDS	894	nth_2	4.2.99.18		Endonuclease III
MBCBFIFP_00833	CDS	1431				hypothetical protein
MBCBFIFP_00834	CDS	858				hypothetical protein
MBCBFIFP_00835	CDS	1899			COG1132	putative ABC transporter ATP-binding protein
MBCBFIFP_00836	CDS	1929			COG1132	putative ABC transporter ATP-binding protein
MBCBFIFP_00837	CDS	330				hypothetical protein
MBCBFIFP_00838	CDS	789				hypothetical protein
MBCBFIFP_00839	CDS	12069				hypothetical protein
MBCBFIFP_00840	CDS	315				hypothetical protein
MBCBFIFP_00841	CDS	1236	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
MBCBFIFP_00842	CDS	3390	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
MBCBFIFP_00843	CDS	1386				hypothetical protein
MBCBFIFP_00844	CDS	132				hypothetical protein
MBCBFIFP_00845	CDS	768	pezT	2.7.1.176		Toxin PezT
MBCBFIFP_00846	CDS	555				hypothetical protein
MBCBFIFP_00847	CDS	1680	ettA		COG0488	Energy-dependent translational throttle protein EttA
MBCBFIFP_00848	CDS	468	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
MBCBFIFP_00849	CDS	354				hypothetical protein
MBCBFIFP_00850	CDS	1035				hypothetical protein
MBCBFIFP_00851	CDS	1881				hypothetical protein
MBCBFIFP_00852	CDS	600		3.1.3.3	COG0560	Phosphoserine phosphatase
MBCBFIFP_00853	CDS	687				hypothetical protein
MBCBFIFP_00854	CDS	909	ppx	3.6.1.11	COG0248	Exopolyphosphatase
MBCBFIFP_00855	CDS	789				hypothetical protein
MBCBFIFP_00856	CDS	855				hypothetical protein
MBCBFIFP_00857	CDS	1158				hypothetical protein
MBCBFIFP_00858	CDS	1167	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
MBCBFIFP_00859	CDS	966		1.6.5.11	COG2070	NADH:quinone reductase
MBCBFIFP_00860	CDS	963	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
MBCBFIFP_00861	CDS	759	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBCBFIFP_00862	CDS	1287	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
MBCBFIFP_00863	CDS	462	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
MBCBFIFP_00864	CDS	2613	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
MBCBFIFP_00865	CDS	990	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
MBCBFIFP_00866	CDS	2196	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
MBCBFIFP_00867	CDS	720	walR_2		COG0745	Transcriptional regulatory protein WalR
MBCBFIFP_00868	CDS	1041				hypothetical protein
MBCBFIFP_00869	CDS	726		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
MBCBFIFP_00870	CDS	834				hypothetical protein
MBCBFIFP_00871	CDS	717				hypothetical protein
MBCBFIFP_00872	CDS	420				hypothetical protein
MBCBFIFP_00873	CDS	1329	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
MBCBFIFP_00874	CDS	888	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MBCBFIFP_00875	CDS	1083				hypothetical protein
MBCBFIFP_00876	CDS	702				hypothetical protein
MBCBFIFP_00877	CDS	207				hypothetical protein
MBCBFIFP_00878	CDS	609				hypothetical protein
MBCBFIFP_00879	CDS	132				hypothetical protein
MBCBFIFP_00880	CDS	2784	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
MBCBFIFP_00881	CDS	729				hypothetical protein
MBCBFIFP_00882	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MBCBFIFP_00883	CDS	2241	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
MBCBFIFP_00884	CDS	288	rpsO		COG0184	30S ribosomal protein S15
MBCBFIFP_00885	CDS	768	recO			DNA repair protein RecO
MBCBFIFP_00886	CDS	549				hypothetical protein
MBCBFIFP_00887	CDS	1110	mltG	4.2.2.-		Endolytic murein transglycosylase
MBCBFIFP_00888	CDS	633				hypothetical protein
MBCBFIFP_00889	CDS	930	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
MBCBFIFP_00890	CDS	1440	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
MBCBFIFP_00891	CDS	1167	aroC_2	4.2.3.5	COG0082	Chorismate synthase
MBCBFIFP_00892	CDS	537	aroK_1	2.7.1.71	COG0703	Shikimate kinase
MBCBFIFP_00893	CDS	1116	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MBCBFIFP_00894	CDS	513				hypothetical protein
MBCBFIFP_00895	CDS	387				hypothetical protein
MBCBFIFP_00896	CDS	1230	xerC_1			Tyrosine recombinase XerC
MBCBFIFP_00897	CDS	705	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
MBCBFIFP_00898	CDS	642	upp	2.4.2.9		Uracil phosphoribosyltransferase
MBCBFIFP_00899	CDS	810	bthL	1.97.1.2		Pyrogallol hydroxytransferase small subunit
MBCBFIFP_00900	CDS	2613	athL	1.97.1.2		Pyrogallol hydroxytransferase large subunit
MBCBFIFP_00901	CDS	960	hdfR_3			HTH-type transcriptional regulator HdfR
MBCBFIFP_00902	CDS	228				hypothetical protein
MBCBFIFP_00903	CDS	261				hypothetical protein
MBCBFIFP_00904	CDS	189				hypothetical protein
MBCBFIFP_00905	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
MBCBFIFP_00906	CDS	1023				hypothetical protein
MBCBFIFP_00907	CDS	528				hypothetical protein
MBCBFIFP_00908	CDS	2175	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MBCBFIFP_00909	CDS	1257	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MBCBFIFP_00910	CDS	1206				hypothetical protein
MBCBFIFP_00911	CDS	2001				hypothetical protein
MBCBFIFP_00912	CDS	651				hypothetical protein
MBCBFIFP_00913	CDS	363			COG0537	putative HIT-like protein
MBCBFIFP_00914	tRNA	77				tRNA-Asp(gtc)
MBCBFIFP_00915	tRNA	77				tRNA-Asp(gtc)
MBCBFIFP_00916	CDS	630				hypothetical protein
MBCBFIFP_00917	CDS	1056				hypothetical protein
MBCBFIFP_00918	CDS	1485				hypothetical protein
MBCBFIFP_00919	CDS	1689	urdA_3	1.3.99.33	COG1053	Urocanate reductase
MBCBFIFP_00920	CDS	2676	valS_2	6.1.1.9	COG0525	Valine--tRNA ligase
MBCBFIFP_00921	CDS	1398	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
MBCBFIFP_00922	CDS	714	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
MBCBFIFP_00923	CDS	1401	tig_2	5.2.1.8		Trigger factor
MBCBFIFP_00924	CDS	537				hypothetical protein
MBCBFIFP_00925	CDS	561				hypothetical protein
MBCBFIFP_00926	CDS	1686				hypothetical protein
MBCBFIFP_00927	CDS	1629	nfdA_2	3.5.1.91		N-substituted formamide deformylase
MBCBFIFP_00928	CDS	1881				hypothetical protein
MBCBFIFP_00929	CDS	1656				hypothetical protein
MBCBFIFP_00930	CDS	1272	sstT		COG3633	Serine/threonine transporter SstT
MBCBFIFP_00931	tRNA	86				tRNA-Leu(tag)
MBCBFIFP_00932	tRNA	75				tRNA-Asn(gtt)
MBCBFIFP_00933	CDS	2172	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
MBCBFIFP_00934	CDS	1251	rpoD			RNA polymerase sigma factor RpoD
MBCBFIFP_00935	CDS	711	walR_3		COG0745	Transcriptional regulatory protein WalR
MBCBFIFP_00936	CDS	1809	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
MBCBFIFP_00937	CDS	618	dmsB_12		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
MBCBFIFP_00938	CDS	2628	dmsA_6	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
MBCBFIFP_00939	CDS	456				hypothetical protein
MBCBFIFP_00940	CDS	474				hypothetical protein
MBCBFIFP_00941	CDS	735				hypothetical protein
MBCBFIFP_00942	CDS	954				hypothetical protein
MBCBFIFP_00943	CDS	261				hypothetical protein
MBCBFIFP_00944	CDS	1224				hypothetical protein
MBCBFIFP_00945	CDS	981				hypothetical protein
MBCBFIFP_00946	CDS	1857				hypothetical protein
MBCBFIFP_00947	CDS	1158				hypothetical protein
MBCBFIFP_00948	CDS	2367	priA	3.6.4.-	COG1198	Primosomal protein N'
MBCBFIFP_00949	CDS	486	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
MBCBFIFP_00950	CDS	939				hypothetical protein
MBCBFIFP_00951	CDS	1392				hypothetical protein
MBCBFIFP_00952	CDS	1602				hypothetical protein
MBCBFIFP_00953	CDS	1269	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
MBCBFIFP_00954	CDS	417				hypothetical protein
MBCBFIFP_00955	CDS	1296				hypothetical protein
MBCBFIFP_00956	CDS	1623	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
MBCBFIFP_00957	CDS	2298				hypothetical protein
MBCBFIFP_00958	CDS	447				hypothetical protein
MBCBFIFP_00959	CDS	957				hypothetical protein
MBCBFIFP_00960	CDS	627	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
MBCBFIFP_00961	CDS	672				hypothetical protein
MBCBFIFP_00962	CDS	1215	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
MBCBFIFP_00963	CDS	261	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MBCBFIFP_00964	CDS	567	gmk	2.7.4.8	COG0194	Guanylate kinase
MBCBFIFP_00965	CDS	312				hypothetical protein
MBCBFIFP_00966	CDS	729	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MBCBFIFP_00967	CDS	933	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
MBCBFIFP_00968	CDS	795	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
MBCBFIFP_00969	CDS	3216	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MBCBFIFP_00970	CDS	1353	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
MBCBFIFP_00971	CDS	1788				hypothetical protein
MBCBFIFP_00972	CDS	1641				hypothetical protein
MBCBFIFP_00973	CDS	183				hypothetical protein
MBCBFIFP_00974	CDS	1182				hypothetical protein
MBCBFIFP_00975	CDS	462				hypothetical protein
MBCBFIFP_00976	CDS	249				hypothetical protein
MBCBFIFP_00977	CDS	321				hypothetical protein
MBCBFIFP_00978	CDS	528				hypothetical protein
MBCBFIFP_00979	CDS	1644	thi4	2.4.2.59		Thiamine thiazole synthase
MBCBFIFP_00980	CDS	1419				hypothetical protein
MBCBFIFP_00981	CDS	966	cynR			HTH-type transcriptional regulator CynR
MBCBFIFP_00982	CDS	1932	urdA_4	1.3.99.33	COG0431	Urocanate reductase
MBCBFIFP_00983	CDS	1674	ifcA_6	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
MBCBFIFP_00984	CDS	684				hypothetical protein
MBCBFIFP_00985	CDS	864				hypothetical protein
MBCBFIFP_00986	CDS	981			COG0609	putative ABC transporter permease protein
MBCBFIFP_00987	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
MBCBFIFP_00988	CDS	1170				hypothetical protein
MBCBFIFP_00989	CDS	1260	nrfA_1	1.7.2.2		Cytochrome c-552
MBCBFIFP_00990	CDS	744	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MBCBFIFP_00991	CDS	1524	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
MBCBFIFP_00992	CDS	555				hypothetical protein
MBCBFIFP_00993	CDS	402				hypothetical protein
MBCBFIFP_00994	CDS	540				hypothetical protein
MBCBFIFP_00995	CDS	924	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
MBCBFIFP_00996	CDS	1062				hypothetical protein
MBCBFIFP_00997	CDS	864				hypothetical protein
MBCBFIFP_00998	CDS	1605				hypothetical protein
MBCBFIFP_00999	CDS	813	fetB		COG0390	putative iron export permease protein FetB
MBCBFIFP_01000	CDS	870	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MBCBFIFP_01001	CDS	525				hypothetical protein
MBCBFIFP_01002	CDS	567				hypothetical protein
MBCBFIFP_01003	CDS	846				hypothetical protein
MBCBFIFP_01004	CDS	903			COG1307	DegV domain-containing protein
MBCBFIFP_01005	CDS	948				hypothetical protein
MBCBFIFP_01006	CDS	1518				hypothetical protein
MBCBFIFP_01007	CDS	885				hypothetical protein
MBCBFIFP_01008	CDS	735	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
MBCBFIFP_01009	tRNA	75				tRNA-Thr(tgt)
MBCBFIFP_01010	CDS	297				hypothetical protein
MBCBFIFP_01011	CDS	1170	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
MBCBFIFP_01012	CDS	468	smpB		COG0691	SsrA-binding protein
MBCBFIFP_01013	CDS	633				hypothetical protein
MBCBFIFP_01014	CDS	954	cbh	3.5.1.24		Choloylglycine hydrolase
MBCBFIFP_01015	tmRNA	380	ssrA			transfer-messenger RNA, SsrA
MBCBFIFP_01016	CDS	126				hypothetical protein
MBCBFIFP_01017	CDS	231				hypothetical protein
MBCBFIFP_01018	CDS	291				hypothetical protein
MBCBFIFP_01019	CDS	231	nfuA			Fe/S biogenesis protein NfuA
MBCBFIFP_01020	CDS	1512				hypothetical protein
MBCBFIFP_01021	CDS	1281	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
MBCBFIFP_01022	CDS	861	tsf		COG0264	Elongation factor Ts
MBCBFIFP_01023	CDS	825	rpsB		COG0052	30S ribosomal protein S2
MBCBFIFP_01024	CDS	2022				hypothetical protein
MBCBFIFP_01025	CDS	1251				hypothetical protein
MBCBFIFP_01026	CDS	2022	rho	3.6.4.-		Transcription termination factor Rho
MBCBFIFP_01027	CDS	687	tal	2.2.1.2	COG0176	putative transaldolase
MBCBFIFP_01028	CDS	885	cmpR_1			HTH-type transcriptional activator CmpR
MBCBFIFP_01029	CDS	960				hypothetical protein
MBCBFIFP_01030	CDS	324	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
MBCBFIFP_01031	CDS	294				hypothetical protein
MBCBFIFP_01032	CDS	174				hypothetical protein
MBCBFIFP_01033	CDS	444				hypothetical protein
MBCBFIFP_01034	CDS	246				hypothetical protein
MBCBFIFP_01035	CDS	303				hypothetical protein
MBCBFIFP_01036	CDS	714	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
MBCBFIFP_01037	CDS	792	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
MBCBFIFP_01038	CDS	705	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
MBCBFIFP_01039	CDS	591	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
MBCBFIFP_01040	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
MBCBFIFP_01041	CDS	1362	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
MBCBFIFP_01042	CDS	1722	hisZ			ATP phosphoribosyltransferase regulatory subunit
MBCBFIFP_01043	CDS	873	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
MBCBFIFP_01044	CDS	732	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
MBCBFIFP_01045	CDS	384	adhR_1		COG0789	HTH-type transcriptional regulator AdhR
MBCBFIFP_01046	CDS	627	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MBCBFIFP_01047	CDS	876	murI	5.1.1.3		Glutamate racemase
MBCBFIFP_01048	CDS	1695				hypothetical protein
MBCBFIFP_01049	CDS	495				IS200/IS605 family transposase ISStin10
MBCBFIFP_01050	CDS	363	trmD_2	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
MBCBFIFP_01051	CDS	621	sipT	3.4.21.89	COG0681	Signal peptidase I T
MBCBFIFP_01052	CDS	1149				hypothetical protein
MBCBFIFP_01053	CDS	2088	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
MBCBFIFP_01054	CDS	912	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
MBCBFIFP_01055	CDS	1020				hypothetical protein
MBCBFIFP_01056	CDS	2718	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
MBCBFIFP_01057	CDS	1194	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
MBCBFIFP_01058	CDS	762	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
MBCBFIFP_01059	CDS	1401				hypothetical protein
MBCBFIFP_01060	CDS	555				hypothetical protein
MBCBFIFP_01061	CDS	570				hypothetical protein
MBCBFIFP_01062	CDS	1110				hypothetical protein
MBCBFIFP_01063	CDS	639				hypothetical protein
MBCBFIFP_01064	CDS	552	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
MBCBFIFP_01065	CDS	930	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
MBCBFIFP_01066	CDS	864				hypothetical protein
MBCBFIFP_01067	CDS	1116				hypothetical protein
MBCBFIFP_01068	CDS	561				hypothetical protein
MBCBFIFP_01069	CDS	1347	proP_3			Proline/betaine transporter
MBCBFIFP_01070	CDS	579				hypothetical protein
MBCBFIFP_01071	CDS	192				hypothetical protein
MBCBFIFP_01072	CDS	348				putative protein
MBCBFIFP_01073	CDS	1635				putative protein
MBCBFIFP_01074	CDS	2184	recG	3.6.4.12		ATP-dependent DNA helicase RecG
MBCBFIFP_01075	CDS	585				hypothetical protein
MBCBFIFP_01076	CDS	459				hypothetical protein
MBCBFIFP_01077	CDS	558			COG1399	putative protein
MBCBFIFP_01078	CDS	1362	eriC_2		COG0038	Chloride/fluoride channel protein
MBCBFIFP_01079	CDS	180	rpmF			50S ribosomal protein L32
MBCBFIFP_01080	CDS	1059	plsX	2.3.1.274		Phosphate acyltransferase
MBCBFIFP_01081	CDS	873	rnc	3.1.26.3		Ribonuclease 3
MBCBFIFP_01082	CDS	3579	smc_1		COG1196	Chromosome partition protein Smc
MBCBFIFP_01083	CDS	699	arsM	2.1.1.137		Arsenite methyltransferase
MBCBFIFP_01084	CDS	324				hypothetical protein
MBCBFIFP_01085	CDS	1257	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
MBCBFIFP_01086	CDS	1329				hypothetical protein
MBCBFIFP_01087	CDS	1377				hypothetical protein
MBCBFIFP_01088	CDS	171				hypothetical protein
MBCBFIFP_01089	CDS	798				hypothetical protein
MBCBFIFP_01090	CDS	249				hypothetical protein
MBCBFIFP_01091	CDS	429				hypothetical protein
MBCBFIFP_01092	CDS	1212	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MBCBFIFP_01093	CDS	2508				hypothetical protein
MBCBFIFP_01094	CDS	510				hypothetical protein
MBCBFIFP_01095	CDS	2193	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
MBCBFIFP_01096	CDS	1407				hypothetical protein
MBCBFIFP_01097	CDS	279				hypothetical protein
MBCBFIFP_01098	CDS	1386	argH	4.3.2.1	COG0165	Argininosuccinate lyase
MBCBFIFP_01099	CDS	1383	argG	6.3.4.5		Argininosuccinate synthase
MBCBFIFP_01100	CDS	1236	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
MBCBFIFP_01101	CDS	948	argB	2.7.2.8	COG0548	Acetylglutamate kinase
MBCBFIFP_01102	CDS	1299	argJ			Arginine biosynthesis bifunctional protein ArgJ
MBCBFIFP_01103	CDS	1059	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
MBCBFIFP_01104	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
MBCBFIFP_01105	CDS	282				hypothetical protein
MBCBFIFP_01106	CDS	1149				hypothetical protein
MBCBFIFP_01107	CDS	1500				hypothetical protein
